category,code,shape_enc,shape_name,a,b,c,density,velocity_mean,velocity_std,measurement_count,volume,surface_area,aspect_ratio,vol_surf_ratio,d_eq,d_eq_m,V_ms,rho_p,Re,CD
RESIN (a=9 r=4.5),CUBE-1,2,Cube,9.25,9.25,9.25,1159.3614761697004,7.883333333333333,4.544285789134893,3,791.453125,513.375,1.0,1.5416666666666667,9.249999999999998,0.009249999999999998,0.07883333333333332,1159.3614761697004,727.7499166666664,3.1477411601886636
RESIN (a=9 r=4.5),CUBE-2,2,Cube,9.25,9.25,9.25,1153.0427412875893,8.709999999999999,0.2594224354214569,3,791.453125,513.375,0.9998919035779916,1.5416636636695134,9.249999999999998,0.009249999999999998,0.0871,1153.0427412875893,804.0636499999998,2.4776163818956496
RESIN (a=9 r=4.5),CUBE-3,2,Cube,9.25,9.25,9.25,1150.2624979394604,9.445,1.3930003589374975,2,791.453125,513.375,0.9998919035779916,1.5416636636695134,9.249999999999998,0.009249999999999998,0.09445,1150.2624979394604,871.9151749999999,2.0692261645270666
RESIN (a=9 r=4.5),CUBE-4,2,Cube,9.25,9.25,9.25,1162.8999677036825,8.988,1.501622455878974,5,791.453125,513.375,0.9998919035779916,1.5416636636695134,9.249999999999998,0.009249999999999998,0.08988,1162.8999677036825,829.7272199999999,2.4746476921970824
RESIN (a=9 r=4.5),CUBE-5,2,Cube,9.25,9.25,9.25,1161.3834713319757,9.76,0.0,1,791.453125,513.375,0.9998919035779916,1.5416636636695134,9.249999999999998,0.009249999999999998,0.09759999999999999,1161.3834713319757,900.9943999999997,2.079349149923206
RESIN (a=9 r=4.5),D-1,6,Elliptic Cylinder,9.07,9.07,0.0,1148.0128131767472,3.955,0.2751545020529373,6,323.0535068603737,246.79470000000003,0.9998897585712712,1.3089916350259492,9.07,0.00907,0.03955,1148.0128131767472,358.001063,11.400394225945632
RESIN (a=9 r=4.5),D-2,6,Elliptic Cylinder,9.07,9.07,0.0,1157.4337858522888,3.926666666666667,0.2861934077973606,6,323.0535068603737,246.79470000000003,0.9998897585712712,1.3089916350259492,9.07,0.00907,0.03926666666666667,1157.4337858522888,355.4363693333334,12.291836563823228
RESIN (a=9 r=4.5),D-3,6,Elliptic Cylinder,9.07,9.07,0.0,1173.5840247246467,3.642,0.3569593814427628,5,323.0535068603737,246.79470000000003,0.9998897585712712,1.3089916350259492,9.07,0.00907,0.03642,1173.5840247246467,329.6687412,15.735828239844686
RESIN (a=9 r=4.5),D-4,6,Elliptic Cylinder,9.07,9.07,0.0,1104.9455095171272,3.694,0.4583448483401988,5,323.0535068603737,246.79470000000003,0.9998897585712712,1.3089916350259492,9.07,0.00907,0.03694,1104.9455095171272,334.3757084,9.31651015030033
RESIN (a=9 r=4.5),D-5,6,Elliptic Cylinder,9.07,9.07,0.0,1091.4869771234958,3.605,0.3402450097601232,4,323.0535068603737,246.79470000000003,0.9998897585712712,1.3089916350259492,9.07,0.00907,0.03605,1091.4869771234958,326.319553,8.551160714847834
RESIN (a=9 r=4.5),D-6,6,Elliptic Cylinder,9.07,9.07,0.0,1174.9298779640098,3.186,0.6930223661614392,5,323.0535068603737,246.79470000000003,0.9998897585712712,1.3089916350259492,9.07,0.00907,0.03186,1174.9298779640098,288.3922596,20.72020866916027
RESIN (a=9 r=4.5),D-7,6,Elliptic Cylinder,9.07,9.07,0.0,1146.666959937384,3.466,0.8606567259947483,5,323.0535068603737,246.79470000000003,0.9998897585712712,1.3089916350259492,9.07,0.00907,0.03466,1146.666959937384,313.73746760000006,14.710987745841715
RESIN (a=9 r=4.5),D-8,6,Elliptic Cylinder,9.07,9.07,0.0,1152.0503728948363,3.594,0.7512522878500939,5,323.0535068603737,246.79470000000003,0.9998897585712712,1.3089916350259492,9.07,0.00907,0.03594,1152.0503728948363,325.3238483999999,14.177220633112775
WSP,WSP-12,3,Wedge Shape Prism,3.4433333333333334,3.5066666666666664,2.856666666666667,1235.021809151558,3.6216666666666666,0.4456642981737109,6,17.246585407407405,63.85691111111111,0.9816592226551364,0.2700775065660822,3.255200221278131,0.003255200221278131,0.03621666666666667,1235.021809151558,117.65671634459505,7.709500943040566
WSP,WSP-15,3,Wedge Shape Prism,4.023333333333333,1.6733333333333331,2.8766666666666665,1228.898572288358,1.93,0.0,1,9.68340337037037,46.239577777777775,2.4029464463468053,0.2094135461911119,2.6854640295921928,0.0026854640295921927,0.019299999999999998,1228.898572288358,51.72579685958705,21.817408931446312
WSP,WSP-18,3,Wedge Shape Prism,3.61,3.4800000000000004,2.85,1200.9853665984556,4.293333333333334,0.3875994496040124,3,17.90199,65.5386,1.0370583165756966,0.2731476847585277,3.295923340622865,0.003295923340622865,0.04293333333333334,1200.9853665984556,141.22196547322685,4.756963492246108
WSP,WSP-2,3,Wedge Shape Prism,3.49,3.516666666666666,2.3466666666666662,1236.073628322845,2.87,0.0,1,14.40051555555555,57.43095555555554,0.9924170616113748,0.2507448364083945,3.0652743101640594,0.0030652743101640596,0.0287,1236.073628322845,87.79742595630509,11.61165290539117
WSP,WSP-20,3,Wedge Shape Prism,3.4166666666666665,3.456666666666667,2.3633333333333333,1253.962386789141,4.615,0.6940941338656214,4,13.955811574074076,56.10851111111111,0.9881422924901184,0.2487245263363285,3.0333907930990427,0.0030333907930990426,0.046150000000000004,1253.962386789141,139.7110031313178,4.7779137695051315
WSP,WSP-21,3,Wedge Shape Prism,4.343333333333333,1.6133333333333333,2.85,1241.8304580952322,4.0325,0.4740868415526136,4,9.985323333333332,47.96748888888888,2.690481106752013,0.2081642254035288,2.7130890129819183,0.002713089012981918,0.040325,1241.8304580952322,109.18650381959885,5.33188099750015
WSP,WSP-26,3,Wedge Shape Prism,2.4466666666666668,2.47,2.856666666666667,1285.9255449109496,3.2525,0.93203630115284,4,8.631799222222224,40.17708888888889,0.9901524349116416,0.2148384719366111,2.58450340428661,0.00258450340428661,0.032525,1285.9255449109496,83.89285127797315,9.219341413831433
WSP,WSP-27,3,Wedge Shape Prism,2.57,2.523333333333333,2.3466666666666667,1182.8159448145393,3.806666666666666,0.0611010092660776,3,7.609027555555554,36.87464444444444,1.0180905849729305,0.2063429038377634,2.4781050773320867,0.002478105077332087,0.038066666666666665,1182.8159448145393,94.14453354388722,4.1423487377992085
WSP,WSP-28,3,Wedge Shape Prism,3.27,1.663333333333333,2.353333333333333,1203.1293237460072,3.2433333333333336,0.1457166199626292,3,6.4000076666666645,34.09775555555555,1.964750650911276,0.1876903588531089,2.3392151246311412,0.0023392151246311413,0.032433333333333335,1203.1293237460072,75.71680678778561,5.978496002383317
WSP,WSP-30,3,Wedge Shape Prism,2.4633333333333334,2.4633333333333334,2.3666666666666667,1281.2562104368624,3.2125,0.5343142021944265,4,7.180479814814816,35.455577777777776,0.9995942107398892,0.2025147452136552,2.4306801840614765,0.0024306801840614763,0.032125,1281.2562104368624,77.92942971114897,8.74375924620358
WSP,WSP-4,3,Wedge Shape Prism,3.5500000000000003,3.48,2.83,1235.6500131173404,4.51,0.0,1,17.48091,64.49780000000001,1.0201149425287357,0.2710311049369125,3.2698764554133817,0.0032698764554133816,0.0451,1235.6500131173404,147.17648528286523,5.0071811743977195
WSP,WSP-41,3,Wedge Shape Prism,4.253333333333333,1.606666666666667,2.8233333333333337,1261.0,3.12,0.6363961030678924,2,9.646890814814816,46.75684444444445,2.6456562305618907,0.2063159867490644,2.6820844790203857,0.002682084479020386,0.031200000000000002,1261.0,83.51367367394518,9.497213826083799
WSP,WSP-42,3,Wedge Shape Prism,2.466666666666667,2.3866666666666663,2.856666666666667,1308.146725542255,4.516666666666667,2.19777918211392,3,8.408757037037036,39.50293333333333,1.0330866955186375,0.2128587289291961,2.562048027159358,0.002562048027159358,0.04516666666666667,1308.146725542255,115.48773088824426,5.10499814559634
WSP,WSP-44,3,Wedge Shape Prism,1.663333333333333,2.436666666666667,2.3633333333333333,1294.5728028071906,2.855,0.279583022851293,4,4.78928187037037,27.48531111111111,0.6823465062217966,0.1742424383908812,2.1237340549822408,0.002123734054982241,0.02855,1294.5728028071906,60.51134205520349,10.127364245674004
WSP,WSP-46,3,Wedge Shape Prism,4.263333333333333,1.6466666666666665,2.8366666666666664,1215.218187403986,3.5125,0.6815362548439127,4,9.957109740740735,47.569977777777765,2.587497471171353,0.2093105966258294,2.710531319300793,0.002710531319300793,0.035125,1215.218187403986,95.01699776525949,6.254536798311116
WSP,WSP-47,3,Wedge Shape Prism,1.5,1.4633333333333332,2.85,1278.8429029414183,2.225,0.120208152801713,2,3.127875,21.281,1.0243569314819032,0.1469727939103467,1.8425804610071232,0.0018425804610071232,0.022250000000000002,1278.8429029414183,40.915420426893675,13.69957477198901
WSP,WSP-48,3,Wedge Shape Prism,1.653333333333333,4.09,2.83,1243.6746775573088,3.140000000000001,0.0,1,9.568418666666664,46.03153333333333,0.4041391672777641,0.2078620917380171,2.6747922432566598,0.0026747922432566597,0.03140000000000001,1243.6746775573088,83.82049948538261,8.73510955781588
WSP,WSP-49,3,Wedge Shape Prism,2.4966666666666666,2.4933333333333336,2.853333333333333,1216.072743369654,3.1025,0.1703672503740081,4,8.881031703703703,40.92631111111111,1.000935453695042,0.2169952401611022,2.6091425380867057,0.002609142538086706,0.031025,1216.072743369654,80.78674994965176,7.747343548854182
WSP,WSP-50,3,Wedge Shape Prism,4.06,1.6233333333333333,2.3466666666666662,1254.333782486841,3.255,0.2192031021678299,2,7.733127111111109,39.85524444444444,2.499486969012928,0.1940254838081973,2.4915047233269796,0.0024915047233269798,0.032549999999999996,1254.333782486841,80.93628178680459,7.900285349139291
WSP,WSP-6,3,Wedge Shape Prism,3.62,3.4599999999999995,2.85,1182.1845902798934,4.412,0.2872629457483162,5,17.848409999999998,65.40639999999999,1.045940479630165,0.2728805914927057,3.292631862087384,0.003292631862087384,0.04412,1182.1845902798934,144.9803759197848,4.083218909500033
WSP,WSP-7,3,Wedge Shape Prism,3.4599999999999995,3.483333333333334,2.853333333333333,1238.7593853834242,3.1900000000000004,1.2445079348883237,2,17.19466222222222,63.72795555555555,0.9930163589400168,0.2698092581673148,3.251930196830614,0.003251930196830614,0.031900000000000005,1238.7593853834242,103.5291001323388,10.083708379134293
WSP,WSP-9,3,Wedge Shape Prism,3.4333333333333336,3.51,2.3633333333333333,1242.9341184994198,4.1075,0.7162110955111866,4,14.240265,56.92082222222222,0.9778790468052788,0.2501723318766246,3.053861632026055,0.003053861632026055,0.041075,1242.9341184994198,125.18649180239926,5.810596246571083
