category,code,shape_enc,shape_name,a,b,c,density,velocity_mean,velocity_std,measurement_count,volume,surface_area,aspect_ratio,vol_surf_ratio,a1,b1,c1,volume_orig,volume_trans,psi,L_char,w,s,L_m,R_star,c1_m,CD_star,psi_CD_star
C,C-19,0,Cylinder,4.79,2.853333333333333,0.0,1404.1639357964625,6.13,0.2083266665599963,6,51.41779141563708,78.97812087479817,1.678150181011328,0.6510384248967924,6.774082963767126,6.774082963767126,2.853333333333333,51.41779141563708,130.93433066666665,6.045581992139074,9.58,0.0613,1.4069778915796218,0.00958,586.079492,0.002853333333333333,6.063192843892662,36.65552947190398
C,C-22,0,Cylinder,4.833333333333333,2.303333333333333,0.0,1408.665925060924,4.578,0.5321841786449499,5,42.26103889752984,71.67020040389512,2.0974974685375383,0.5896598399246704,6.83536555146996,6.83536555146996,2.303333333333333,42.26103889752984,107.61685185185183,7.556924216658783,9.666666666666668,0.04578,1.4114889028666575,0.009666666666666667,441.65492,0.0023033333333333326,8.872833797692701,67.05133259617249
C,C-23,0,Cylinder,2.81,0.9966666666666668,0.0,1563.7521690626409,3.3300000000000005,0.0,1,6.180910496542584,21.20161398140388,2.8165720013364512,0.291530187369882,3.9739401102683973,3.9739401102683973,0.9966666666666668,6.180910496542584,15.739559333333336,10.15340006047412,5.62,0.0333,1.56688594094453,0.00562,186.77170800000002,0.0009966666666666668,9.996688418863823,101.50037679663286
C,C-24,0,Cylinder,3.826666666666666,2.29,0.0,1416.140087392895,3.27,0.5091168824543141,2,26.33701980885783,50.531749888120935,1.670304088462098,0.5211974623314829,5.411723898681044,5.411723898681044,2.29,26.33701980885783,67.06667022222223,6.017834823571226,7.653333333333333,0.0327,1.418978043479855,0.007653333333333333,249.76347199999998,0.00229,17.60476549667647,105.94257086670486
C,C-25,0,Cylinder,4.77,2.8466666666666662,0.0,1426.340059770645,5.8740000000000006,0.6455850060216706,5,50.87017778219597,78.39860174996595,1.675055601076905,0.6488658808537751,6.745798692519664,6.745798692519664,2.8466666666666662,50.87017778219597,129.539844,6.034438634289552,9.540000000000001,0.05874000000000001,1.429198456684013,0.009540000000000002,559.2588408000001,0.002846666666666666,6.947457301125477,41.924004747988604
C,C-27,0,Cylinder,4.813333333333333,2.856666666666667,0.0,1394.1934659589124,5.37,1.0925200226998129,5,51.98060448157976,79.58966679140445,1.68435786772425,0.653107451973823,6.807081280222497,6.807081280222497,2.856666666666667,51.98060448157976,132.36752237037035,6.067942872956178,9.626666666666665,0.0537,1.3969874408405936,0.009626666666666665,515.9180959999999,0.002856666666666667,7.715903126461382,46.819659384631635
C,C-29,0,Cylinder,2.83,1.0266666666666666,0.0,1476.0484037103697,3.01,0.0,1,6.4579133601893925,21.708143436917663,2.753811222834901,0.2974880546075086,4.00222438151586,4.00222438151586,1.0266666666666666,6.4579133601893925,16.444941333333336,9.926864317108874,5.660000000000001,0.0301,1.4790064165434567,0.005660000000000001,170.02526800000004,0.0010266666666666666,10.649686040681845,105.71798834565709
C,C-30,0,Cylinder,4.763333333333334,2.8766666666666665,0.0,1455.4758977433785,5.6625,0.7545141924885616,4,51.26268746658205,78.68808205970174,1.6552762654928763,0.6514669836238774,6.736370602103844,6.736370602103844,2.8766666666666665,51.262687466582044,130.53936170370375,5.963161139228299,9.526666666666669,0.056624999999999995,1.4583926831095977,0.00952666666666667,538.368605,0.0028766666666666667,8.068815605784875,48.11564766001521
C,C-49,0,Cylinder,3.813333333333333,2.29,0.0,1430.647883703563,5.416666666666667,0.6117461347105784,3,26.15380631409068,50.27581480660849,1.6644842135894078,0.5202065131056394,5.392867717849402,5.392867717849402,2.29,26.153806314090676,66.60012088888888,5.9968667579838675,7.626666666666666,0.05416666666666667,1.4335149135306242,0.007626666666666666,412.2848888888889,0.00229,6.638566447622595,39.81059845041499
HC,HC-11,1,Half Cylinder,4.663333333333333,2.31,0.0,1138.4927130648057,3.7466666666666666,0.5208006656421761,3,19.7271699085955,34.00089005779543,2.017885475263234,0.5801956912028726,5.204111622340338,4.1399188878871875,2.3316666666666666,39.454339817191,50.23482566666666,2.5512199755897558,6.649940313721836,0.03746666666666667,1.1407742615879817,0.006649940313721836,248.6527948932699,0.0023316666666666663,4.587738044279363,11.704328941338591
HC,HC-12,1,Half Cylinder,3.6533333333333338,1.846666666666667,0.0,1153.6296910982069,3.714,0.1879627622695513,5,9.67892210175872,21.07994707924736,1.97726862709724,0.4591530550514217,4.093534197026114,3.296168329943405,1.8266666666666669,19.357844203517438,24.64717274074075,2.5754182886405883,5.255639626300887,0.03714,1.1559415742467003,0.005255639626300887,194.80406680937332,0.001826666666666667,4.051691983658699,10.434801634653079
HC,HC-14,1,Half Cylinder,3.706666666666667,1.81,0.0,1130.6910809482663,3.37,0.1555634918610402,2,9.765748275965798,21.329459349112465,2.046751334437696,0.4578525932666061,4.124982154843556,3.252894880424575,1.8533333333333335,19.531496551931596,24.868273777777784,2.5342998554397855,5.253265925200265,0.0337,1.1329569949381426,0.0052532659252002645,176.68099155589042,0.0018533333333333336,4.257002732029619,10.788521408389435
HC,HC-15,1,Half Cylinder,3.763333333333333,1.8733333333333333,0.0,1111.9996023887884,3.872,0.6690814599135143,5,10.41886284481094,22.197420312775503,2.0078250044460253,0.4693726882674951,4.203814405460302,3.3540861216996714,1.8816666666666666,20.83772568962188,26.53141637037037,2.5570463666133247,5.377913095926141,0.03872,1.1142280585058,0.005377913095926141,207.81632948411163,0.0018816666666666667,2.8128319901189007,7.192541820227262
HC,HC-16,1,Half Cylinder,3.773333333333333,1.8633333333333333,0.0,1121.506455629814,2.52,0.0,1,10.418394136640316,22.226768024147784,2.023958519578044,0.4687318518518518,4.208331683167993,3.341456095725289,1.8866666666666665,20.836788273280632,26.53022281481481,2.547532249411266,5.373582082299967,0.0252,1.1237539635569278,0.005373582082299966,135.1434399370112,0.0018866666666666665,7.213602633863476,18.376885344205256
HC,HC-21,1,Half Cylinder,3.693333333333334,1.8033333333333328,0.0,1128.311395460916,4.416,0.3986602563587197,5,9.659906157781815,21.1753816827464,2.046924071679292,0.4561856925418568,4.110075695437035,3.2409676145406863,1.846666666666667,19.319812315563635,24.598749037037035,2.5341982953044666,5.234175512984234,0.044160000000000005,1.130572540542,0.005234175512984234,230.67890827207705,0.0018466666666666668,2.4259466050974496,6.147829751137615
HC,HC-22,1,Half Cylinder,3.6633333333333336,1.87,0.0,1108.7013105227345,4.41,0.098994949366117,2,9.854948694276416,21.30068759639333,1.9579547479066453,0.4626587122917605,4.113017275809951,3.331098740393363,1.8316666666666668,19.709897388552832,25.095420777777782,2.587300151253805,5.2927431384265535,0.0441,1.1109231568364073,0.005292743138426553,232.94315245980175,0.0018316666666666668,2.0497008778117247,5.303191391187332
HC,HC-24,1,Half Cylinder,3.713333333333333,1.8033333333333328,0.0,1138.1724235527815,4.66,0.5060961700441263,4,9.764809347005858,21.348378718204074,2.058008498060226,0.4574028536733454,4.128057116314593,3.2443241888843355,1.8566666666666665,19.529618694011717,24.8658828148148,2.527865552058934,5.250380462227052,0.0466,1.140453330213208,0.0052503804622270524,244.1783940807011,0.0018566666666666664,2.3560969175803104,5.955896235263504
HC,HC-26,1,Half Cylinder,2.6733333333333333,1.3,0.0,1108.7353552697994,3.5000000000000004,0.0,1,3.648458957649223,11.072054615386667,2.054829618242378,0.329519595448799,2.972660611491179,2.3381971826174923,1.3366666666666667,7.296917915298446,9.290724444444445,2.529424249348172,3.782046691397594,0.035,1.1109572698094181,0.003782046691397594,132.10689093051798,0.0013366666666666668,2.375427578497889,6.0084641196229684
HC,HC-31,1,Half Cylinder,2.6666666666666665,1.3333333333333333,0.0,1099.4040757852938,3.74,0.0,1,3.723369070921236,11.170107212763709,1.9985011241568824,0.3333333333333333,2.9814239699997196,2.3851391759997758,1.3333333333333333,7.446738141842472,9.481481481481481,2.5623451563018382,3.8180856168736943,0.0374,1.101607290366026,0.003818085616873694,142.51080926693402,0.0013333333333333333,1.9002879092733829,4.8691935199056
HC,HC-4,1,Half Cylinder,4.766666666666667,2.273333333333333,0.0,1161.4483538349298,4.54,0.0,1,20.28395185840821,34.866617000015914,2.0967741935483875,0.581758530183727,5.2810184203007235,4.103838070538356,2.3833333333333333,40.56790371681642,51.652659259259245,2.506818966251913,6.688097073514673,0.0454,1.1637759056462222,0.006688097073514673,303.03232792329106,0.0023833333333333332,3.7155413087402227,9.314189422642446
HC,HC-41,1,Half Cylinder,3.713333333333333,1.8133333333333328,0.0,1152.6605978153025,3.2533333333333334,1.03016179958943,3,9.818958012516058,21.40670762180572,2.0466654418519203,0.45868604299122,4.1324353863336105,3.2588585091394404,1.8566666666666665,19.637916025032116,25.00377125925925,2.5343503611694516,5.262811131402375,0.03253333333333333,1.1549705388930886,0.005262811131402375,170.874355230674,0.0018566666666666664,5.333655495226302,13.51735173068021
HC,HC-42,1,Half Cylinder,4.736666666666667,2.3833333333333333,0.0,1135.8782099378006,4.535,0.1343502884254437,2,20.9985989554191,35.3540089202816,1.9865790577380125,0.5939524143575354,5.302479503863159,4.258028926780701,2.3683333333333336,41.9971979108382,53.47249314814816,2.5699121889520775,6.80052198218564,0.04535,1.1381545189757523,0.0068005219821856405,307.78686454833456,0.002368333333333334,3.1214209641733417,8.021777782679617
HC,HC-44,1,Half Cylinder,3.6366666666666654,1.7933333333333332,0.0,1136.002890262925,4.359999999999999,0.4808326112068524,2,9.31382124247889,20.631510907886177,2.026750882407579,0.4514367020458389,4.054798255016997,3.2168088991782477,1.8183333333333327,18.62764248495778,23.717451037037016,2.5458747339598093,5.175833110014392,0.04359999999999999,1.1382794491612473,0.005175833110014392,225.2149909494342,0.0018183333333333326,2.5951183320227207,6.606846193132569
HC,HC-46,1,Half Cylinder,4.756666666666667,2.8666666666666667,0.0,1055.298996996876,3.62,0.4808326112068526,2,25.4707960877546,39.18935249824662,1.658723701034523,0.6499417434593794,5.553706470057231,4.910514392971605,2.3783333333333334,50.941592175509186,64.86084962962964,2.801007668041561,7.41328585440605,0.0362,1.0574138246461684,0.00741328585440605,267.82422603364,0.0023783333333333334,2.0444244361296136,5.7264485223305925
HC,HC-47,1,Half Cylinder,3.6833333333333336,1.8266666666666669,0.0,1165.1849226897173,4.135,0.2757716446627538,2,9.731980634618122,21.22412000210835,2.01532008024804,0.4585339996971074,4.111405545012017,3.272954783254084,1.8416666666666668,19.463961269236243,24.78228518518519,2.5525953617706585,5.2550821657497755,0.04135,1.167519962614947,0.005255082165749775,216.8630522586457,0.0018416666666666668,3.5401818429381944,9.036651752108737
HC,HC-6,1,Half Cylinder,4.796666666666667,2.3166666666666664,0.0,1127.2059157926574,4.304,0.3214498405661445,5,20.931604201193085,35.52557478575264,2.069610240184093,0.5891981854601155,5.326814766401734,4.172203564451754,2.3983333333333334,41.86320840238617,53.30189240740741,2.52144387248232,6.766257321354213,0.04304,1.1294648454836247,0.006766257321354213,290.6372756808632,0.0023983333333333335,3.288636545241483,8.292112465820562
HC,HC-7,1,Half Cylinder,4.756666666666667,2.313333333333333,0.0,1157.097783238867,3.35,0.4101219330881976,2,20.55434009872289,35.05498165953741,2.055307503960824,0.5863457667258732,5.289365641444056,4.16070897777882,2.3783333333333334,41.10868019744578,52.34119725925927,2.5295463291995763,6.729701931486875,0.0335,1.1594166164718105,0.006729701931486875,224.99412467540068,0.0023783333333333334,6.628506689919754,16.76711476556135
PA 6,BSP-1,4,Box Shape Prism,3.0,3.0,3.033333333333333,1146.52,5.216666666666667,0.2625769728416158,6,27.3,54.400000000000006,0.9996667777407532,0.5018290104961305,4.266276023783636,4.2660155832718365,3.0,27.299999999999997,54.599999999999994,2.8440972023518243,6.033241257220637,0.05216666666666667,1.148817635270541,0.006033241257220637,314.1046174138399,0.003,3.2187591629277184,9.154463930327024
PA 6,BSP-2,4,Box Shape Prism,7.899999999999999,7.833333333333333,2.833333333333333,1211.9579854565045,4.78,0.0,1,175.33611111111105,212.92222222222216,1.0083819086925072,0.8234710581644191,11.125246564059202,11.124847072288944,2.833333333333333,175.33611111111105,350.6722222222221,7.852974224593464,15.73319209483336,0.0478,1.2143867589744535,0.01573319209483336,750.5424889687685,0.002833333333333333,5.216015095757194,40.961232102071655
PA 6,BSP-3,4,Box Shape Prism,7.900000000000001,7.966666666666666,4.133333333333334,1196.6715130930395,6.432,0.2548921340488954,5,260.1382222222222,257.0377777777778,0.9915073421746228,1.0120582756860292,11.219526628952657,11.219130494196582,4.133333333333334,260.1382222222222,520.2764444444445,5.428707368503848,15.8665266149712,0.06432,1.1990696523978353,0.0158665266149712,1018.4939218911979,0.0041333333333333335,3.9022260169087235,21.184043131559807
PA 6,BSP-4,4,Box Shape Prism,7.883333333333333,7.966666666666666,8.066666666666668,1190.640592916557,8.096666666666666,0.6350065616458882,3,506.618037037037,381.3211111111111,0.989415554532904,1.3285829021580569,11.33749923435009,11.336617205624593,7.883333333333333,506.618037037037,1013.236074074074,2.876209273569727,16.033021504250296,0.08096666666666666,1.193026646208975,0.016033021504250296,1295.544027178544,0.007883333333333332,4.554216141245378,13.098878699290895
PA 6,C-1,0,Cylinder,2.9333333333333336,3.0,0.0,1457.2375479737134,5.416,0.2246775467197377,5,20.27374459116613,41.16184507903427,0.9774519604576254,0.4925373134328358,4.148359782961079,4.148359782961079,3.0,20.273744591166135,51.62666666666668,3.5212371476366817,5.866666666666667,0.05416000000000001,1.4601578637011157,0.005866666666666667,317.1031893333334,0.003,9.233573159730668,32.51360081546464
PA 6,C-2,0,Cylinder,7.899999999999999,3.0,0.0,1397.6808852745028,5.11,0.117898261225516,3,147.0500981329042,172.48914464534752,2.632455848050649,0.8525179856115108,11.17228714274745,11.17228714274745,3.0,147.0500981329042,374.4599999999999,9.483331863521517,15.799999999999999,0.051100000000000007,1.4004818489724478,0.015799999999999998,805.76524,0.003,9.027371077208754,85.60955578032633
PA 6,C-3,0,Cylinder,7.899999999999999,4.033333333333333,0.0,1495.693612936131,6.8566666666666665,0.308782555638538,6,197.7006874897934,198.1350126741522,1.9581921837560927,0.9978079331941544,11.17228714274745,11.17228714274745,4.033333333333333,197.7006874897934,503.4406666666666,7.053717915016006,15.799999999999999,0.06856666666666666,1.498690994925983,0.015799999999999998,1081.1866266666664,0.004033333333333333,8.39399238220806,59.20885444488887
PA 6,HC-1,1,Half Cylinder,3.0,3.033333333333333,0.0,1156.642516829012,3.98,0.0282842712474619,2,10.72068493037517,21.3628300444106,0.9886850488849832,0.5018382352941176,4.266276023783636,4.2660155832718365,1.5,21.44136986075034,27.299999999999997,3.6212170271049864,6.033241257220637,0.0398,1.158960437704421,0.006033241257220637,239.64275603330663,0.0015,2.9533380985588162,10.69467820929905
PA 6,HC-2,1,Half Cylinder,7.833333333333333,2.9,0.0,1109.0085027785335,4.73,0.170880074906351,3,69.87971075750546,83.87616052771749,2.700218315523383,0.8331295843520783,8.35291033778713,5.439221959297318,3.9166666666666665,139.75942151501093,177.9472222222222,2.2417899889617363,9.96776036196764,0.0473,1.1112309647079495,0.00996776036196764,470.5321149908273,0.003916666666666666,3.820489736682493,8.564735644625873
PA 6,HC-3,1,Half Cylinder,7.8,4.133333333333334,0.0,1153.3847437912375,5.54,0.3819685850956853,3,98.75282347294156,98.4260978369682,1.8866403289526723,1.0033195020746888,8.827482338948316,7.304460946413175,3.9,197.50564694588311,251.472,2.633311297993222,11.457730759715018,0.0554,1.1556961360633642,0.011457730759715018,633.4887675200356,0.0039,3.881699533193611,10.221723236173752
PA 6,HC-4,1,Half Cylinder,7.833333333333333,7.900000000000001,0.0,1165.6317870526975,6.075,0.5990242065225745,6,190.36197068423905,145.39901666051762,0.9914356832468462,1.309238363892807,11.125246564059204,11.124847072288945,3.9166666666666665,380.7239413684781,484.7527777777778,3.616557330875573,15.733192094833363,0.06075,1.167967722497693,0.015733192094833363,953.8798369216045,0.003916666666666666,3.497428816158842,12.648651824294737
PLA C,C-1,0,Cylinder,4.96,3.053333333333333,0.0,1375.9288609415146,6.84,0.6493586579592721,4,58.99666378093672,86.22205757532308,1.623922296191204,0.6842409638554215,7.0144992693705515,7.0144992693705515,3.053333333333333,58.996663780936714,150.23377066666666,5.850090298872376,9.92,0.0684,1.3786862334083312,0.00992,677.170944,0.003053333333333333,4.848869945678338,28.36632702970667
PLA C,C-10,0,Cylinder,3.01,3.1633333333333336,0.0,1376.7922808301637,6.011666666666667,0.4046438763489035,6,22.509602730957205,44.14466513057013,0.951227220056884,0.50990539093181,4.256782822743016,4.256782822743016,3.1633333333333336,22.509602730957205,57.32023266666667,3.4267044614957514,6.0200000000000005,0.060116666666666665,1.3795513835973585,0.00602,361.17852866666664,0.0031633333333333335,6.5181560827531655,22.335794529495942
PLA C,C-11,0,Cylinder,4.949999999999999,3.063333333333333,0.0,1327.1197019583308,6.35,0.7012845356914693,4,58.95145600085216,86.12597720000075,1.6153595126726856,0.6844793860969004,7.00035713374682,7.00035713374682,3.063333333333333,58.951456000852154,150.11864999999997,5.819237125106867,9.9,0.0635,1.3297792604792893,0.0099,627.3927,0.003063333333333333,4.9155163942916555,28.604555490733446
PLA C,C-12,0,Cylinder,2.966666666666667,3.16,0.0,1343.5231573638075,6.1883333333333335,0.4519033820040148,6,21.843109747974395,43.27613693490021,0.9385215649056208,0.5047379755922469,4.195500235040182,4.195500235040182,3.16,21.843109747974395,55.62302222222223,3.380934689366348,5.933333333333334,0.06188333333333333,1.3462155885408893,0.005933333333333334,366.44009555555556,0.00316,5.605125052247731,18.950561727380716
PLA C,C-13,0,Cylinder,5.01,5.166666666666667,0.0,1322.6323882222914,6.364,1.0973057914729147,5,101.85345761231017,120.74727072035638,0.9694897761723535,0.8435259613295676,7.085209947489206,7.085209947489206,5.166666666666667,101.85345761231017,259.3677,3.4920656082171115,10.02,0.06364,1.3252829541305524,0.01002,636.3974543999999,0.005166666666666667,8.141612157099038,28.431043809247882
PLA C,C-14,0,Cylinder,5.046666666666667,5.163333333333333,0.0,1304.8460557374003,6.756666666666667,0.5424327915358125,3,103.28310491552844,121.8688018443954,0.9772155166849544,0.8474942179820758,7.137064444776221,7.137064444776221,5.163333333333333,103.28310491552844,263.00826696296303,3.519893873884724,10.093333333333335,0.06756666666666666,1.307460977692786,0.010093333333333336,680.6089431111113,0.005163333333333333,6.82266711304127,24.01506417474874
PLA C,C-15,0,Cylinder,5.050000000000001,3.083333333333333,0.0,1381.2104898250575,5.91,0.0707106781186545,2,61.75798470796724,88.97644893435793,1.6373068194099216,0.6940936106983656,7.141778489984132,7.141778489984132,3.083333333333333,61.75798470796724,157.26541666666674,5.898288514499531,10.100000000000003,0.0591,1.3839784467184946,0.010100000000000003,595.7161800000001,0.003083333333333333,6.650455116148696,39.2263030277745
PLA C,C-16,0,Cylinder,3.146666666666667,3.116666666666667,0.0,1283.3602098052745,6.2,0.3748066168039195,6,24.237159266089662,46.3632055026577,1.009301828290388,0.5227671167969675,4.45005867626734,4.45005867626734,3.116666666666667,24.237159266089666,61.7194192592593,3.635929850063352,6.293333333333335,0.062,1.2859320739531808,0.006293333333333335,389.4062933333334,0.0031166666666666673,4.548506865286956,16.53805188471493
PLA C,C-17,0,Cylinder,5.003333333333333,5.223333333333334,0.0,1327.7343009704643,6.9350000000000005,1.8230103309270267,4,102.69670229939284,121.42491225573568,0.9576979518917882,0.8457630348795397,7.075781857073386,7.075781857073386,5.223333333333334,102.69670229939284,261.51500496296296,3.449584659991873,10.006666666666668,0.06935000000000001,1.33039509115277,0.010006666666666667,692.5744086666667,0.005223333333333333,7.040238958523593,24.28590031400015
PLA C,C-18,0,Cylinder,5.053333333333334,5.1866666666666665,0.0,1341.8417370160662,6.801666666666667,1.0251910391076713,6,104.02413483130036,122.45313807796312,0.974105249630534,0.8495015845577643,7.146492535192041,7.146492535192041,5.1866666666666665,104.02413483130037,264.8952841481482,3.5086877513989037,10.106666666666667,0.06801666666666667,1.3445307986132928,0.010106666666666667,686.0469342222223,0.005186666666666667,7.578525269258027,26.59067878591272
PLA C,C-19,0,Cylinder,3.063333333333333,1.09,0.0,1305.502394114361,3.114,1.2169552169246,5,8.033501750245025,25.230252774027264,2.8078215704246867,0.3184075015893197,4.332207546069581,4.332207546069581,1.09,8.033501750245025,20.457144222222222,10.120987089276829,6.126666666666667,0.031139999999999998,1.3081186313771154,0.0061266666666666665,190.40283119999998,0.00109,6.795262601845681,68.77476506152581
PLA C,C-2,0,Cylinder,4.8933333333333335,3.81,0.0,1330.2245463661332,6.2275,0.3278592177546131,4,71.65136341434423,96.18286105596496,1.284002449050993,0.7449493873201918,6.920218365212346,6.920218365212346,3.81,71.65136341434423,182.45869866666672,4.625247076530647,9.786666666666669,0.062275,1.3328903270201735,0.00978666666666667,608.2457373333335,0.00381,6.41649236900596,29.67786257132602
PLA C,C-20,0,Cylinder,5.053333333333334,5.203333333333333,0.0,1332.4164123038806,7.46,0.0,1,104.358402616748,122.71772999256548,0.9709857170306796,0.8503938479229552,7.146492535192041,7.146492535192041,5.203333333333333,104.358402616748,265.74649007407413,3.49744916154817,10.106666666666667,0.0746,1.3350865854748304,0.010106666666666667,752.4494186666667,0.005203333333333333,6.146955066731982,21.498662844216046
PLA C,C-21,0,Cylinder,4.946666666666666,3.863333333333333,0.0,1355.82365658398,6.045,0.2333452377915607,2,74.24673410186078,98.4744085506634,1.2800828085913916,0.7539698404348587,6.99564308853891,6.99564308853891,3.863333333333333,74.24673410186078,189.0677558518518,4.611111003199812,9.893333333333333,0.06045,1.3585407380601002,0.009893333333333332,596.8558959999999,0.0038633333333333328,7.437159267424921,34.2935669305725
PLA C,C-22,0,Cylinder,3.08,3.126666666666667,0.0,1286.2697627139228,6.066,0.4507549223247599,5,23.295546222479445,45.1551584075973,0.984759671746776,0.5158999999999999,4.355777772109133,4.355777772109133,3.126666666666667,23.295546222479445,59.32162133333334,3.547515036798149,6.16,0.06066,1.288847457629181,0.0061600000000000005,372.9182688,0.003126666666666667,4.815532564625053,17.08317418319853
PLA C,C-23,0,Cylinder,5.079999999999999,5.23,0.0,1328.3740942968943,7.386,0.5366842647218195,5,106.00320462719652,124.00368858543484,0.971133626457656,0.8548391248391249,7.184204896855322,7.184204896855322,5.23,106.00320462719651,269.934944,3.4979784979564807,10.159999999999998,0.07386,1.3310361666301547,0.010159999999999999,748.9167647999998,0.00523,6.226694085133915,21.780842023151237
PLA C,C-24,0,Cylinder,5.079999999999999,5.11,0.0,1383.2933822923117,6.480000000000001,0.0,1,103.57100872752852,122.08857370380652,0.9939346507532768,0.848326797385621,7.184204896855322,7.184204896855322,5.11,103.57100872752852,263.7414079999999,3.5801228071061426,10.159999999999998,0.06480000000000001,1.3860655133189497,0.010159999999999999,657.0512640000002,0.00511,9.217876811707892,33.00113100669028
PLA C,C-25,0,Cylinder,3.203333333333333,1.096666666666667,0.0,1156.75446320266,3.3120000000000003,0.3589846793388261,5,8.838301051785287,27.15486224678645,2.9183115699969626,0.3254776611076796,4.530197444801814,4.530197444801814,1.096666666666667,8.838301051785287,22.506548814814817,10.519197323124361,6.406666666666666,0.033120000000000004,1.1590726084194989,0.006406666666666666,211.7644224,0.0010966666666666668,3.120242820645418,32.82244992643129
PLA C,C-26,0,Cylinder,3.036666666666666,3.1533333333333338,0.0,1378.0519705812108,6.88,0.3332416540590328,5,22.83778644407648,44.56755840832835,0.9626968191905312,0.5124307289808538,4.294495184406299,4.294495184406299,3.1533333333333338,22.83778644407648,58.155945629629635,3.468026063505808,6.073333333333333,0.0688,1.3808135977767644,0.006073333333333333,417.00964266666665,0.003153333333333334,4.977421915708655,17.261828932742628
PLA C,C-27,0,Cylinder,4.903333333333333,3.1466666666666665,0.0,1383.455477102581,6.674,0.8090302837347931,5,59.41874257171069,86.23827168407408,1.5577676585830775,0.6890066488042078,6.9343605008360765,6.9343605008360765,3.1466666666666665,59.41874257171069,151.3085854814815,5.61171737740298,9.806666666666667,0.06674000000000001,1.386227932968518,0.009806666666666667,653.1879394666666,0.0031466666666666665,5.3532930455635395,30.041167610119434
PLA C,C-28,0,Cylinder,3.02,3.1633333333333336,0.0,1379.6321948551729,6.793333333333334,0.0709459888459759,3,22.65941664522711,44.338763196684425,0.954387443379332,0.5110520684736092,4.270924958366748,4.270924958366748,3.1633333333333336,22.65941664522711,57.701730666666684,3.4380888617000562,6.040000000000001,0.06793333333333335,1.3823969888328385,0.006040000000000001,409.4966986666668,0.0031633333333333335,5.14271639097653,17.68111594269872
PLA C,C-29,0,Cylinder,3.1,1.1266666666666667,0.0,1277.0251457480535,4.035,0.1484924240491748,2,8.503715354614414,26.067888641936907,2.74903931421815,0.326214196762142,4.384062043356595,4.384062043356595,1.1266666666666667,8.503715354614414,21.654533333333337,9.908806793208385,6.2,0.040350000000000004,1.279584314376807,0.0062,249.66966,0.0011266666666666667,3.795947286621366,37.613308260334726
PLA C,C-3,0,Cylinder,3.043333333333333,3.2000000000000006,0.0,1400.6483648090384,6.658333333333334,0.5383090809810542,6,23.277637748090584,45.14344724831641,0.9507445589919814,0.5156371337804448,4.303923274822119,4.303923274822119,3.2000000000000006,23.277637748090584,59.27601777777778,3.4249533193809896,6.086666666666666,0.06658333333333334,1.403455275359758,0.006086666666666666,404.46001444444437,0.0032000000000000006,5.713645788742396,19.568970109920482
PLA C,C-5,0,Cylinder,5.016666666666667,5.18,0.0,1357.3041290770643,5.779999999999999,1.400071426749364,2,102.38825267506,121.17061778372012,0.9682815415299492,0.8449924127465857,7.094638037905027,7.094638037905027,5.18,102.38825267506,260.72954444444446,3.487711855383385,10.033333333333333,0.05779999999999999,1.3600241774319282,0.010033333333333333,578.7668133333332,0.00518,10.952285410582595,38.1984156700314
PLA C,C-6,0,Cylinder,4.9366666666666665,3.773333333333333,0.0,1355.7608897293642,6.415000000000001,0.261629509039023,2,72.22418687438933,96.8019817015249,1.3079572551443963,0.7461023587004894,6.981500952915179,6.981500952915179,3.773333333333333,72.22418687438933,183.91738162962963,4.711549343564222,9.873333333333333,0.06415000000000001,1.3584778454202047,0.009873333333333333,632.1075846666668,0.003773333333333333,6.449011841868797,30.384837510194828
PLA C,C-7,0,Cylinder,3.06,3.18,0.0,1382.896326542447,6.488333333333333,0.5537297776593436,6,23.386210492066944,45.27851827912826,0.9619616472807292,0.5164968152866242,4.327493500861671,4.327493500861671,3.18,23.386210492066944,59.552496000000005,3.4653684621896157,6.12,0.06488333333333333,1.3856676618661794,0.0061200000000000004,396.29182800000007,0.00318,5.715747581712935,19.80717140750457
PLA C,C-8,0,Cylinder,4.903333333333333,3.1133333333333333,0.0,1388.6968175275292,6.445,0.4665118790913405,4,58.78930673938324,85.72479581813735,1.5744407577865782,0.6857911550364382,6.9343605008360765,6.9343605008360765,3.1133333333333333,58.78930673938324,149.7057402962963,5.671800004570036,9.806666666666667,0.06445000000000001,1.3914797770816927,0.009806666666666667,630.7755873333334,0.0031133333333333334,5.756892416369646,32.65194243347457
PLA C,C-9,0,Cylinder,5.036666666666666,5.2,0.0,1356.6784319577137,7.240000000000001,0.5940538696111665,3,103.60474454570615,122.12838466404452,0.9684035121451,0.848326495357374,7.1229223091524885,7.1229223091524885,5.2,103.60474454570615,263.8273155555555,3.488148599265096,10.073333333333332,0.0724,1.3593972264105347,0.010073333333333332,727.8507146666666,0.0052,6.995196771181511,24.40028581898051
PLA CUBE,CUBE-1,2,Cube,5.2,5.113333333333333,5.13,1035.8988434882212,5.43,0.0,1,136.40328,158.99346666666668,1.016750309587434,0.8579121202121498,7.353910524340095,7.353910524340095,5.2,136.40328,281.21600000000007,2.9156152341520856,10.4,0.054299999999999994,1.03797479307437,0.0104,563.59056,0.0052,1.314008285128834,3.8311425739236857
