category,code,exp_id,gt_velocity,tracking_velocity,velocity_error_cms,velocity_error_pct,epe
RESIN (a=6 r=3),C-5,C-5-11.01.2025-MAK-FIRST,7.3066666666666675,5.34,1.9666666666666677,26.916058394160594,1.4903400000000007
RESIN (a=6 r=3),C-5,C-5-11.01.2025-MAK-SECOND,7.3066666666666675,5.43,1.8766666666666678,25.684306569343075,1.4221380000000012
RESIN (a=6 r=3),C-5,C-5-11.01.2025-MAK-THIRD,7.3066666666666675,5.28,2.0266666666666673,27.73722627737227,1.5358080000000003
RESIN (a=6 r=3),C-6,C-6-11.01.2025-ANG-FIRST,7.796666666666667,10.14,2.3433333333333337,30.05557930739633,1.7757779999999999
RESIN (a=6 r=3),C-6,C-6-11.01.2025-ANG-SECOND,7.796666666666667,9.84,2.043333333333333,26.207781103035483,1.548437999999999
RESIN (a=6 r=3),C-6,C-6-11.01.2025-MAK-FIRST,7.796666666666667,3.41,4.386666666666667,56.26336041043181,3.3242160000000007
RESIN (a=6 r=3),CUBE-4,CUBE-4-11.01.2025-ANG-FIRST,8.45,9.76,1.3100000000000005,15.502958579881664,0.992718
RESIN (a=6 r=3),CUBE-4,CUBE-4-11.01.2025-ANG-SECOND,8.45,9.2,0.75,8.875739644970414,0.5683499999999997
RESIN (a=6 r=3),CUBE-4,CUBE-4-11.01.2025-MAK-SECOND,8.45,8.31,0.1399999999999988,1.6568047337277965,0.10609199999999941
RESIN (a=6 r=3),CUBE-4,CUBE-4-11.01.2025-MAK-THIRD,8.45,6.53,1.919999999999999,22.721893491124252,1.4549759999999994
RESIN (a=6 r=3),CUBE-5,CUBE-5-11.01.2025-ANG-FIRST,8.015,8.93,0.9149999999999991,11.416094822208349,0.6933870000000004
RESIN (a=6 r=3),CUBE-5,CUBE-5-11.01.2025-ANG-SECOND,8.015,9.06,1.045,13.03805364940736,0.7919010000000002
RESIN (a=6 r=3),CUBE-5,CUBE-5-11.01.2025-ANG-THIRD,8.015,8.59,0.5749999999999993,7.174048658764806,0.4357350000000002
RESIN (a=6 r=3),CUBE-5,CUBE-5-11.01.2025-MAK-THIRD,8.015,5.48,2.535,31.628197130380535,1.921023
RESIN (a=6 r=3),CUBE-6,CUBE-6-11.01.2025-ANG-FIRST,8.455,9.99,1.5350000000000001,18.154937906564165,1.1632229999999995
RESIN (a=6 r=3),CUBE-6,CUBE-6-11.01.2025-ANG-SECOND,8.455,9.09,0.6349999999999998,7.510348905972794,0.4812029999999998
RESIN (a=6 r=3),CUBE-6,CUBE-6-11.01.2025-ANG-THIRD,8.455,10.11,1.6549999999999994,19.57421643997634,1.2541589999999996
RESIN (a=6 r=3),CUBE-6,CUBE-6-11.01.2025-MAK-SECOND,8.455,4.63,3.825,45.2395032525133,2.898585
RESIN (a=6 r=3),D-2,D-2-11.01.2025-ANG-FIRST,3.125,3.45,0.3250000000000002,10.400000000000004,0.2462850000000003
RESIN (a=6 r=3),D-2,D-2-11.01.2025-MAK-FIRST,3.125,2.8,0.3250000000000002,10.400000000000004,0.24628499999999987
RESIN (a=6 r=3),D-4,D-4-11.01.2025-ANG-FIRST,2.9800000000000004,3.24,0.2599999999999998,8.724832214765092,0.19702799999999998
RESIN (a=6 r=3),D-4,D-4-11.01.2025-ANG-SECOND,2.9800000000000004,3.38,0.39999999999999947,13.422818791946288,0.3031199999999994
RESIN (a=6 r=3),D-4,D-4-11.01.2025-MAK-FIRST,2.9800000000000004,2.6,0.38000000000000034,12.751677852349003,0.2879640000000001
RESIN (a=6 r=3),D-4,D-4-11.01.2025-MAK-SECOND,2.9800000000000004,2.7,0.28000000000000025,9.395973154362423,0.21218400000000015
RESIN (a=6 r=3),D-5,D-5-11.01.2025-ANG-FIRST,2.538,3.36,0.8220000000000001,32.38770685579197,0.6229116000000001
RESIN (a=6 r=3),D-5,D-5-11.01.2025-ANG-SECOND,2.538,3.1,0.5620000000000003,22.143420015760455,0.42588360000000014
RESIN (a=6 r=3),D-5,D-5-11.01.2025-MAK-FIRST,2.538,2.09,0.44799999999999995,17.65169424743893,0.3394944
RESIN (a=6 r=3),D-5,D-5-11.01.2025-MAK-SECOND,2.538,2.35,0.18799999999999972,7.407407407407397,0.1424664
RESIN (a=6 r=3),D-5,D-5-11.01.2025-MAK-THIRD,2.538,1.79,0.7479999999999998,29.472025216706065,0.5668344000000001
RESIN (a=6 r=3),D-6,D-6-11.01.2025-ANG-FIRST,2.6633333333333336,3.3,0.6366666666666663,23.904881101376706,0.48246600000000006
RESIN (a=6 r=3),D-6,D-6-11.01.2025-ANG-SECOND,2.6633333333333336,3.08,0.4166666666666665,15.644555694618266,0.31575
RESIN (a=6 r=3),D-6,D-6-11.01.2025-ANG-THIRD,2.6633333333333336,3.64,0.9766666666666666,36.67083854818522,0.7401180000000003
RESIN (a=6 r=3),D-6,D-6-11.01.2025-MAK-FIRST,2.6633333333333336,1.67,0.9933333333333336,37.29662077596997,0.752748
RESIN (a=6 r=3),D-6,D-6-11.01.2025-MAK-SECOND,2.6633333333333336,2.07,0.5933333333333337,22.277847309136433,0.4496279999999999
RESIN (a=6 r=3),D-6,D-6-11.01.2025-MAK-THIRD,2.6633333333333336,2.22,0.44333333333333336,16.64580725907384,0.33595799999999976
RESIN (a=6 r=3),D-7,D-7-11.01.2025-ANG-FIRST,3.3200000000000003,3.82,0.49999999999999956,15.060240963855408,0.3788999999999998
RESIN (a=6 r=3),D-7,D-7-11.01.2025-ANG-SECOND,3.3200000000000003,3.49,0.16999999999999993,5.12048192771084,0.1288260000000001
RESIN (a=6 r=3),D-7,D-7-11.01.2025-ANG-THIRD,3.3200000000000003,3.33,0.009999999999999787,0.30120481927710197,0.007578000000000085
RESIN (a=6 r=3),D-7,D-7-11.01.2025-MAK-SECOND,3.3200000000000003,3.06,0.26000000000000023,7.831325301204825,0.19702799999999998
RESIN (a=6 r=3),D-7,D-7-11.01.2025-MAK-THIRD,3.3200000000000003,2.9,0.4200000000000004,12.650602409638564,0.318276
RESIN (a=6 r=3),D-8,D-8-11.01.2025-ANG-SECOND,3.075,2.79,0.28500000000000014,9.268292682926834,0.21597299999999997
RESIN (a=6 r=3),D-8,D-8-11.01.2025-ANG-THIRD,3.075,3.36,0.2849999999999997,9.26829268292682,0.21597299999999997
RESIN (a=6 r=3),SP-4,SP-4-11.01.2025-ANG-FIRST,11.634,12.0,0.36599999999999966,3.145951521402782,0.27735479999999946
RESIN (a=6 r=3),SP-4,SP-4-11.01.2025-ANG-SECOND,11.634,11.96,0.3260000000000005,2.8021316829981133,0.2470428000000009
RESIN (a=6 r=3),SP-4,SP-4-11.01.2025-MAK-FIRST,11.634,10.84,0.7940000000000005,6.824823792332822,0.6016932000000015
RESIN (a=6 r=3),SP-4,SP-4-11.01.2025-MAK-SECOND,11.634,11.6,0.034000000000000696,0.29224686264398053,0.025765200000000377
RESIN (a=6 r=3),SP-4,SP-4-11.01.2025-MAK-THIRD,11.634,11.77,0.13599999999999923,1.1689874505758917,0.10306079999999973
RESIN (a=6 r=3),SP-5,SP-5-11.01.2025-ANG-FIRST,11.275,13.12,1.8449999999999989,16.363636363636353,1.398140999999999
RESIN (a=6 r=3),SP-5,SP-5-11.01.2025-ANG-SECOND,11.275,12.68,1.4049999999999994,12.461197339246114,1.0647090000000006
RESIN (a=6 r=3),SP-5,SP-5-11.01.2025-ANG-THIRD,11.275,13.05,1.7750000000000004,15.74279379157428,1.3450950000000006
RESIN (a=6 r=3),SP-5,SP-5-11.01.2025-MAK-SECOND,11.275,6.25,5.025,44.567627494456765,3.807945
RESIN (a=6 r=3),SP-6,SP-6-11.01.2025-ANG-SECOND,8.57,11.8,3.2300000000000004,37.68961493582264,2.4476940000000003
RESIN (a=6 r=3),SP-6,SP-6-11.01.2025-ANG-THIRD,8.57,11.66,3.09,36.05600933488915,2.341602
RESIN (a=6 r=3),SP-6,SP-6-11.01.2025-MAK-FIRST,8.57,5.29,3.2800000000000002,38.2730455075846,2.4855840000000002
RESIN (a=6 r=3),SP-6,SP-6-11.01.2025-MAK-SECOND,8.57,5.53,3.04,35.47257876312719,2.303712
RESIN (a=6 r=3),SP-7,SP-7-11.01.2025-ANG-FIRST,10.07,12.57,2.5,24.826216484607745,1.8944999999999999
RESIN (a=6 r=3),SP-7,SP-7-11.01.2025-ANG-SECOND,10.07,12.85,2.7799999999999994,27.606752730883805,2.1066840000000004
RESIN (a=6 r=3),SP-7,SP-7-11.01.2025-ANG-THIRD,10.07,12.1,2.0299999999999994,20.158887785501484,1.5383339999999999
RESIN (a=6 r=3),SP-7,SP-7-11.01.2025-MAK-FIRST,10.07,6.31,3.7600000000000007,37.338629592850054,2.8493280000000007
RESIN (a=6 r=3),SP-7,SP-7-11.01.2025-MAK-SECOND,10.07,6.52,3.5500000000000007,35.253227408143005,2.6901900000000003
RESIN (a=6 r=3),SP-8,SP-8-11.01.2025-ANG-FIRST,12.4,12.63,0.23000000000000043,1.8548387096774228,0.1742940000000015
RESIN (a=6 r=3),SP-8,SP-8-11.01.2025-ANG-SECOND,12.4,11.6,0.8000000000000007,6.451612903225812,0.6062399999999997
RESIN (a=6 r=3),SP-8,SP-8-11.01.2025-ANG-THIRD,12.4,12.97,0.5700000000000003,4.59677419354839,0.43194599999999994
RESIN (a=9 r=4.5),C-5,C-5-11.01.2025-ANG-FIRST,9.164,7.74,1.4239999999999995,15.539065910082929,1.0791072000000002
RESIN (a=9 r=4.5),C-5,C-5-11.01.2025-ANG-SECOND,9.164,11.47,2.306000000000001,25.163683980794424,1.7474868000000008
RESIN (a=9 r=4.5),C-5,C-5-11.01.2025-MAK-FIRST,9.164,6.81,2.354,25.687472719336537,1.7838612000000005
RESIN (a=9 r=4.5),C-5,C-5-11.01.2025-MAK-SECOND,9.164,10.05,0.886000000000001,9.668267132256668,0.6714108000000003
RESIN (a=9 r=4.5),C-5,C-5-11.01.2025-MAK-THIRD,9.164,9.75,0.5860000000000003,6.394587516368402,0.44407080000000043
RESIN (a=9 r=4.5),C-6,C-6-11.01.2025-ANG-FIRST,8.5375,11.14,2.602500000000001,30.483162518301626,1.9721745000000022
RESIN (a=9 r=4.5),C-6,C-6-11.01.2025-ANG-SECOND,8.5375,7.2,1.3374999999999995,15.666178623718881,1.0135574999999992
RESIN (a=9 r=4.5),C-6,C-6-11.01.2025-ANG-THIRD,8.5375,10.19,1.6524999999999999,19.355783308931187,1.2522645000000008
RESIN (a=9 r=4.5),C-6,C-6-11.01.2025-MAK-THIRD,8.5375,5.62,2.9174999999999995,34.17276720351391,2.2108814999999993
RESIN (a=9 r=4.5),CUBE-5,CUBE-5-11.01.2025-ANG-FIRST,9.76,9.76,0.0,0.0,0.0
RESIN (a=9 r=4.5),D-5,D-5-11.01.2025-ANG-FIRST,3.605,4.1,0.49499999999999966,13.730929264909838,0.37511099999999997
RESIN (a=9 r=4.5),D-5,D-5-11.01.2025-ANG-SECOND,3.605,3.33,0.2749999999999999,7.628294036061025,0.20839499999999944
RESIN (a=9 r=4.5),D-5,D-5-11.01.2025-MAK-FIRST,3.605,3.46,0.14500000000000002,4.022191400832178,0.10988099999999967
RESIN (a=9 r=4.5),D-5,D-5-11.01.2025-MAK-THIRD,3.605,3.53,0.07500000000000018,2.0804438280166484,0.056834999999999525
RESIN (a=9 r=4.5),D-6,D-6-11.01.2025-ANG-FIRST,3.186,3.61,0.42399999999999993,13.308223477715,0.3213071999999997
RESIN (a=9 r=4.5),D-6,D-6-11.01.2025-ANG-THIRD,3.186,4.07,0.8840000000000003,27.746390458254876,0.6698952
RESIN (a=9 r=4.5),D-6,D-6-11.01.2025-MAK-FIRST,3.186,2.33,0.8559999999999999,26.867545511613308,0.6486767999999996
RESIN (a=9 r=4.5),D-6,D-6-11.01.2025-MAK-SECOND,3.186,2.71,0.476,14.940364092906464,0.36071279999999994
RESIN (a=9 r=4.5),D-6,D-6-11.01.2025-MAK-THIRD,3.186,3.21,0.02400000000000002,0.7532956685499065,0.018187200000000292
RESIN (a=9 r=4.5),D-7,D-7-11.01.2025-ANG-FIRST,3.466,4.11,0.6440000000000001,18.58049624927871,0.4880232000000002
RESIN (a=9 r=4.5),D-7,D-7-11.01.2025-ANG-SECOND,3.466,4.02,0.5539999999999994,15.983843046739738,0.41982119999999945
RESIN (a=9 r=4.5),D-7,D-7-11.01.2025-ANG-THIRD,3.466,4.15,0.6840000000000002,19.734564339296025,0.5183352000000001
RESIN (a=9 r=4.5),D-7,D-7-11.01.2025-MAK-FIRST,3.466,2.56,0.9060000000000001,26.139642238892094,0.6865667999999998
RESIN (a=9 r=4.5),D-7,D-7-11.01.2025-MAK-SECOND,3.466,2.49,0.976,28.159261396422387,0.7396127999999997
RESIN (a=9 r=4.5),D-8,D-8-11.01.2025-ANG-FIRST,3.594,4.08,0.4860000000000002,13.522537562604347,0.3682908000000005
RESIN (a=9 r=4.5),D-8,D-8-11.01.2025-ANG-SECOND,3.594,4.2,0.6060000000000003,16.86143572621036,0.45922680000000016
RESIN (a=9 r=4.5),D-8,D-8-11.01.2025-ANG-THIRD,3.594,4.12,0.5260000000000002,14.635503617139683,0.3986027999999999
RESIN (a=9 r=4.5),D-8,D-8-11.01.2025-MAK-FIRST,3.594,2.6,0.9939999999999998,27.65720645520311,0.7532531999999996
RESIN (a=9 r=4.5),D-8,D-8-11.01.2025-MAK-THIRD,3.594,2.97,0.6239999999999997,17.362270450751243,0.4728671999999996
RESIN (a=9 r=4.5),SP-5,SP-5-11.01.2025-ANG-FIRST,14.333333333333334,14.49,0.1566666666666663,1.0930232558139508,0.118722
RESIN (a=9 r=4.5),SP-5,SP-5-11.01.2025-MAK-FIRST,14.333333333333334,13.55,0.7833333333333332,5.465116279069766,0.5936100000000017
RESIN (a=9 r=4.5),SP-5,SP-5-11.01.2025-MAK-THIRD,14.333333333333334,14.96,0.6266666666666669,4.3720930232558155,0.47488800000000175
RESIN (a=9 r=4.5),SP-6,SP-6-11.01.2025-ANG-FIRST,12.6775,16.63,3.952499999999999,31.177282587260887,2.995204499999998
RESIN (a=9 r=4.5),SP-6,SP-6-11.01.2025-ANG-SECOND,12.6775,15.49,2.8125,22.184973378031945,2.1313125
RESIN (a=9 r=4.5),SP-6,SP-6-11.01.2025-ANG-THIRD,12.6775,14.37,1.692499999999999,13.350423979491216,1.2825764999999993
RESIN (a=9 r=4.5),SP-6,SP-6-11.01.2025-MAK-SECOND,12.6775,4.22,8.4575,66.71267994478407,6.409093500000001
RESIN (a=9 r=4.5),SP-7,SP-7-11.01.2025-ANG-SECOND,13.53,13.53,0.0,0.0,0.0
RESIN (a=9 r=4.5),SP-8,SP-8-11.01.2025-ANG-FIRST,10.862,13.54,2.677999999999999,24.65475971276007,2.0293883999999984
RESIN (a=9 r=4.5),SP-8,SP-8-11.01.2025-ANG-SECOND,10.862,12.19,1.3279999999999994,12.226109372122993,1.0063583999999999
RESIN (a=9 r=4.5),SP-8,SP-8-11.01.2025-ANG-THIRD,10.862,13.57,2.708,24.930951942552017,2.052122400000002
RESIN (a=9 r=4.5),SP-8,SP-8-11.01.2025-MAK-FIRST,10.862,7.31,3.5520000000000005,32.70116000736513,2.6917056000000006
RESIN (a=9 r=4.5),SP-8,SP-8-11.01.2025-MAK-SECOND,10.862,7.7,3.162,29.11066102006997,2.3961636000000004
RESIN (a=9 r=4.5),C-1,C-1-14.12.2024-ANG-THIRD,8.61,6.87,1.7399999999999993,20.209059233449473,1.3185719999999996
RESIN (a=9 r=4.5),C-1,C-1-14.12.2024-MAK-FIRST,8.61,9.93,1.3200000000000003,15.331010452961676,1.0002960000000005
RESIN (a=9 r=4.5),C-1,C-1-14.12.2024-MAK-THIRD,8.61,9.03,0.41999999999999993,4.878048780487805,0.3182759999999991
RESIN (a=9 r=4.5),CUBE-1,CUBE-1-14.12.2024-ANG-SECOND,7.883333333333333,2.69,5.193333333333333,65.87737843551798,3.9355079999999996
RESIN (a=9 r=4.5),CUBE-1,CUBE-1-14.12.2024-ANG-THIRD,7.883333333333333,11.13,3.246666666666668,41.18393234672306,2.460324000000001
RESIN (a=9 r=4.5),CUBE-1,CUBE-1-14.12.2024-MAK-SECOND,7.883333333333333,9.83,1.9466666666666672,24.693446088794932,1.4751840000000005
RESIN (a=9 r=4.5),D-1,D-1-14.12.2024-ANG-FIRST,3.955,4.21,0.2549999999999999,6.447534766118834,0.19323899999999972
RESIN (a=9 r=4.5),D-1,D-1-14.12.2024-ANG-SECOND,3.955,4.14,0.1849999999999996,4.677623261694048,0.140193
RESIN (a=9 r=4.5),D-1,D-1-14.12.2024-ANG-THIRD,3.955,4.26,0.3049999999999997,7.711757269279386,0.2311289999999997
RESIN (a=9 r=4.5),D-1,D-1-14.12.2024-MAK-FIRST,3.955,3.73,0.2250000000000001,5.6890012642225045,0.1705049999999999
RESIN (a=9 r=4.5),D-1,D-1-14.12.2024-MAK-SECOND,3.955,3.68,0.2749999999999999,6.953223767383058,0.20839499999999989
RESIN (a=9 r=4.5),D-1,D-1-14.12.2024-MAK-THIRD,3.955,3.71,0.2450000000000001,6.194690265486728,0.18566100000000008
RESIN (a=9 r=4.5),SP-1,SP-1-14.12.2024-ANG-FIRST,10.8825,10.97,0.08750000000000036,0.8040431886055627,0.06630750000000063
RESIN (a=9 r=4.5),SP-1,SP-1-14.12.2024-MAK-FIRST,10.8825,4.98,5.9025,54.23845623707788,4.4729145
RESIN (a=9 r=4.5),SP-1,SP-1-14.12.2024-MAK-SECOND,10.8825,14.14,3.2575000000000003,29.933379278658396,2.4685334999999995
RESIN (a=9 r=4.5),SP-1,SP-1-14.12.2024-MAK-THIRD,10.8825,13.44,2.557499999999999,23.501033769813912,1.9380734999999998
PLA C,C-1,C-1-16.11.2024-ANG-FIRST,6.84,7.46,0.6200000000000001,9.064327485380119,0.4698359999999999
PLA C,C-1,C-1-16.11.2024-ANG-SECOND,6.84,5.97,0.8700000000000001,12.719298245614038,0.6592860000000007
PLA C,C-1,C-1-16.11.2024-ANG-THIRD,6.84,7.18,0.33999999999999986,4.970760233918127,0.2576520000000002
PLA C,C-1,C-1-16.11.2024-MAK-THIRD,6.84,6.75,0.08999999999999986,1.3157894736842084,0.06820200000000032
PLA C,C-16,C-16-16.11.2024-ANG-FIRST,6.2,6.46,0.2599999999999998,4.1935483870967705,0.19702799999999954
PLA C,C-16,C-16-16.11.2024-ANG-SECOND,6.2,6.69,0.4900000000000002,7.9032258064516165,0.37132200000000015
PLA C,C-16,C-16-16.11.2024-ANG-THIRD,6.2,6.43,0.22999999999999954,3.709677419354831,0.17429399999999973
PLA C,C-16,C-16-16.11.2024-MAK-FIRST,6.2,5.79,0.41000000000000014,6.612903225806454,0.3106979999999995
PLA C,C-16,C-16-16.11.2024-MAK-SECOND,6.2,5.99,0.20999999999999996,3.3870967741935476,0.15913799999999956
PLA C,C-16,C-16-16.11.2024-MAK-THIRD,6.2,5.84,0.3600000000000003,5.80645161290323,0.2728080000000004
PLA C,C-19,C-19-16.11.2024-ANG-FIRST,3.114,3.84,0.726,23.314065510597302,0.5501628000000003
PLA C,C-19,C-19-16.11.2024-ANG-SECOND,3.114,3.42,0.30600000000000005,9.826589595375724,0.23188680000000028
PLA C,C-19,C-19-16.11.2024-ANG-THIRD,3.114,3.88,0.766,24.59858702633269,0.5804748000000006
PLA C,C-19,C-19-16.11.2024-MAK-FIRST,3.114,0.97,2.144,68.85035324341683,1.6247231999999996
PLA C,C-19,C-19-16.11.2024-MAK-SECOND,3.114,3.46,0.3460000000000001,11.111111111111114,0.2621988000000002
PLA C,C-21,C-21-16.11.2024-MAK-FIRST,6.045,5.88,0.16500000000000004,2.7295285359801493,0.12503699999999984
PLA C,C-21,C-21-16.11.2024-MAK-SECOND,6.045,6.21,0.16500000000000004,2.7295285359801493,0.12503699999999984
PLA C,C-25,C-25-16.11.2024-ANG-FIRST,3.3120000000000003,3.51,0.1979999999999995,5.978260869565202,0.15004439999999963
PLA C,C-25,C-25-16.11.2024-ANG-SECOND,3.3120000000000003,3.84,0.5279999999999996,15.942028985507232,0.40011839999999976
PLA C,C-25,C-25-16.11.2024-ANG-THIRD,3.3120000000000003,2.95,0.3620000000000001,10.929951690821259,0.2743236000000002
PLA C,C-25,C-25-16.11.2024-MAK-SECOND,3.3120000000000003,3.12,0.19200000000000017,5.797101449275367,0.14549760000000012
PLA C,C-25,C-25-16.11.2024-MAK-THIRD,3.3120000000000003,3.14,0.17200000000000015,5.19323671497585,0.13034159999999995
PLA C,C-27,C-27-16.11.2024-ANG-FIRST,6.674,7.39,0.7159999999999993,10.728198981120757,0.5425847999999993
PLA C,C-27,C-27-16.11.2024-ANG-SECOND,6.674,7.45,0.7759999999999998,11.62721006892418,0.5880527999999998
PLA C,C-27,C-27-16.11.2024-ANG-THIRD,6.674,6.07,0.6040000000000001,9.05004495055439,0.4577112000000003
PLA C,C-27,C-27-16.11.2024-MAK-FIRST,6.674,6.84,0.16599999999999948,2.4872640095894436,0.12579479999999954
PLA C,C-27,C-27-16.11.2024-MAK-THIRD,6.674,5.62,1.0540000000000003,15.792628109080017,0.798721200000001
PLA C,C-3,C-3-16.11.2024-ANG-FIRST,6.658333333333334,7.18,0.5216666666666656,7.834793491864814,0.39531899999999975
PLA C,C-3,C-3-16.11.2024-ANG-SECOND,6.658333333333334,6.82,0.16166666666666618,2.428035043804748,0.12251099999999937
PLA C,C-3,C-3-16.11.2024-ANG-THIRD,6.658333333333334,7.28,0.6216666666666661,9.336670838548176,0.4710989999999997
PLA C,C-3,C-3-16.11.2024-MAK-FIRST,6.658333333333334,6.17,0.4883333333333342,7.334167709637057,0.37005900000000125
PLA C,C-3,C-3-16.11.2024-MAK-SECOND,6.658333333333334,5.94,0.7183333333333337,10.788485607008765,0.5443530000000001
PLA C,C-3,C-3-16.11.2024-MAK-THIRD,6.658333333333334,6.56,0.0983333333333345,1.4768460575719822,0.07451700000000105
PLA C,C-5,C-5-16.11.2024-ANG-FIRST,5.779999999999999,4.79,0.9899999999999993,17.12802768166089,0.7502219999999991
PLA C,C-5,C-5-16.11.2024-MAK-FIRST,5.779999999999999,6.77,0.9900000000000002,17.128027681660907,0.7502219999999999
PLA C,C-9,C-9-16.11.2024-ANG-SECOND,7.240000000000001,7.87,0.629999999999999,8.70165745856352,0.4774139999999987
PLA C,C-9,C-9-16.11.2024-MAK-FIRST,7.240000000000001,6.69,0.5500000000000007,7.596685082872937,0.41679000000000066
PLA C,C-9,C-9-16.11.2024-MAK-THIRD,7.240000000000001,7.16,0.08000000000000096,1.104972375690621,0.060624000000001566
PLA CUBE,CUBE-1,CUBE-1-16.11.2024-MAK-SECOND,5.43,5.43,0.0,0.0,0.0
PLA CUBE,CUBE-11,CUBE-11-16.11.2024-ANG-FIRST,5.829999999999999,5.84,0.010000000000000675,0.17152658662093784,0.007578000000000529
PLA CUBE,CUBE-11,CUBE-11-16.11.2024-ANG-SECOND,5.829999999999999,6.09,0.2600000000000007,4.459691252144094,0.1970280000000013
PLA CUBE,CUBE-11,CUBE-11-16.11.2024-ANG-THIRD,5.829999999999999,6.34,0.5100000000000007,8.747855917667252,0.3864780000000012
PLA CUBE,CUBE-11,CUBE-11-16.11.2024-MAK-FIRST,5.829999999999999,5.24,0.589999999999999,10.120068610634632,0.4471019999999992
PLA CUBE,CUBE-11,CUBE-11-16.11.2024-MAK-SECOND,5.829999999999999,5.43,0.39999999999999947,6.8610634648370405,0.30311999999999983
PLA CUBE,CUBE-11,CUBE-11-16.11.2024-MAK-THIRD,5.829999999999999,6.04,0.21000000000000085,3.6020583190394664,0.15913800000000133
PLA CUBE,CUBE-14,CUBE-14-16.11.2024-ANG-FIRST,5.868333333333333,6.38,0.5116666666666667,8.719113888099972,0.3877410000000001
PLA CUBE,CUBE-14,CUBE-14-16.11.2024-ANG-SECOND,5.868333333333333,6.13,0.2616666666666667,4.458960522578813,0.19829100000000022
PLA CUBE,CUBE-14,CUBE-14-16.11.2024-MAK-FIRST,5.868333333333333,6.09,0.22166666666666668,3.7773359840954277,0.16797900000000077
PLA CUBE,CUBE-14,CUBE-14-16.11.2024-MAK-SECOND,5.868333333333333,5.83,0.03833333333333311,0.6532235160465738,0.02904899999999966
PLA CUBE,CUBE-2,CUBE-2-16.11.2024-ANG-FIRST,6.28,6.66,0.3799999999999999,6.050955414012736,0.28796399999999966
PLA CUBE,CUBE-2,CUBE-2-16.11.2024-ANG-SECOND,6.28,6.61,0.33000000000000007,5.254777070063695,0.2500739999999997
PLA CUBE,CUBE-2,CUBE-2-16.11.2024-ANG-THIRD,6.28,6.66,0.3799999999999999,6.050955414012736,0.28796399999999966
PLA CUBE,CUBE-2,CUBE-2-16.11.2024-MAK-FIRST,6.28,6.1,0.1800000000000006,2.86624203821657,0.13640400000000064
PLA CUBE,CUBE-2,CUBE-2-16.11.2024-MAK-SECOND,6.28,5.78,0.5,7.961783439490445,0.3789000000000007
PLA CUBE,CUBE-2,CUBE-2-16.11.2024-MAK-THIRD,6.28,5.87,0.41000000000000014,6.528662420382168,0.31069800000000125
PLA CUBE,CUBE-23,CUBE-23-16.11.2024-ANG-FIRST,5.454999999999999,5.89,0.4350000000000005,7.9743354720440065,0.3296429999999999
PLA CUBE,CUBE-23,CUBE-23-16.11.2024-ANG-SECOND,5.454999999999999,5.53,0.07500000000000107,1.3748854262145018,0.05683500000000041
PLA CUBE,CUBE-23,CUBE-23-16.11.2024-ANG-THIRD,5.454999999999999,5.77,0.3150000000000004,5.774518790100833,0.23870699999999978
PLA CUBE,CUBE-23,CUBE-23-16.11.2024-MAK-FIRST,5.454999999999999,5.17,0.28499999999999925,5.224564619615019,0.21597299999999997
PLA CUBE,CUBE-23,CUBE-23-16.11.2024-MAK-SECOND,5.454999999999999,5.17,0.28499999999999925,5.224564619615019,0.21597299999999997
PLA CUBE,CUBE-23,CUBE-23-16.11.2024-MAK-THIRD,5.454999999999999,5.2,0.254999999999999,4.674610449129221,0.19323899999999927
PLA CUBE,CUBE-27,CUBE-27-16.11.2024-ANG-THIRD,5.9125,6.47,0.5575000000000001,9.429175475687106,0.4224735000000006
PLA CUBE,CUBE-27,CUBE-27-16.11.2024-MAK-FIRST,5.9125,5.76,0.15249999999999986,2.5792811839323444,0.11556449999999963
PLA CUBE,CUBE-27,CUBE-27-16.11.2024-MAK-SECOND,5.9125,5.73,0.18249999999999922,3.0866807610993527,0.13829849999999855
PLA CUBE,CUBE-27,CUBE-27-16.11.2024-MAK-THIRD,5.9125,5.69,0.22249999999999925,3.7632135306553787,0.1686104999999989
PLA CUBE,CUBE-3,CUBE-3-16.11.2024-ANG-FIRST,5.8660000000000005,6.65,0.7839999999999998,13.365155131264912,0.5941151999999992
PLA CUBE,CUBE-3,CUBE-3-16.11.2024-ANG-SECOND,5.8660000000000005,6.44,0.5739999999999998,9.78520286396181,0.4349771999999996
PLA CUBE,CUBE-3,CUBE-3-16.11.2024-ANG-THIRD,5.8660000000000005,6.69,0.8239999999999998,14.047050801227407,0.6244271999999995
PLA CUBE,CUBE-3,CUBE-3-16.11.2024-MAK-FIRST,5.8660000000000005,5.86,0.006000000000000227,0.10228435049437823,0.00454680000000085
PLA CUBE,CUBE-3,CUBE-3-16.11.2024-MAK-THIRD,5.8660000000000005,3.69,2.1760000000000006,37.095124445959776,1.648972800000001
PLA CUBE,CUBE-4,CUBE-4-16.11.2024-MAK-SECOND,6.1,6.58,0.4800000000000004,7.868852459016401,0.3637439999999996
PLA CUBE,CUBE-4,CUBE-4-16.11.2024-MAK-THIRD,6.1,5.62,0.47999999999999954,7.868852459016387,0.3637440000000005
PLA CUBE,CUBE-7,CUBE-7-16.11.2024-ANG-FIRST,5.942,6.59,0.6479999999999997,10.905419050824632,0.49105440000000034
