category,code,shape_enc,shape_name,a,b,c,density,velocity_mean,velocity_std,measurement_count,volume,surface_area,aspect_ratio,vol_surf_ratio,source
PLA CUBE,CUBE-21,2,Cube,3.1533333333333338,3.1300000000000003,1.0933333333333335,1047.156602238975,3.673333333333333,0.5967132197854063,6,10.791127111111114,33.47942222222223,1.0071329713616524,0.3223115598568716,original
PLA CUBE,CUBE-22,2,Cube,3.11,3.06,3.1533333333333338,1046.3523424230025,6.103333333333333,0.3563518860153074,6,30.00901200000001,57.94533333333335,1.0160078405749755,0.5178759426825972,original
PLA CUBE,CUBE-23,2,Cube,4.95,3.786666666666666,3.123333333333333,1052.2043681512769,5.454999999999999,0.3229705868960824,6,58.54375999999999,92.06304444444444,1.3068731848983546,0.6359025432054303,original
PLA CUBE,CUBE-24,2,Cube,3.126666666666667,3.11,1.13,1019.2896315735156,3.868,0.251137412585222,5,10.988044666666664,33.54273333333333,1.0050358941390765,0.3275736948381814,original
PLA CUBE,CUBE-26,2,Cube,5.01,5.01,5.193333333333334,1082.4438153740252,6.800000000000001,0.0,1,130.35318600000002,154.27460000000002,0.9998004390341249,0.844937151435483,original
PLA CUBE,CUBE-27,2,Cube,5.196666666666666,5.026666666666666,3.88,1047.8227991893011,5.9125,0.3727711541057508,4,101.35301511111108,131.57688888888887,1.0336140025193925,0.7702891113924071,original
PLA CUBE,CUBE-28,2,Cube,5.056666666666666,5.069999999999999,5.013333333333334,1144.4947525343518,6.759999999999999,0.9395211546314424,3,128.52833066666665,152.81131111111108,0.9971734700585024,0.8410862301088597,original
PLA CUBE,CUBE-3,2,Cube,3.11,3.083333333333333,3.783333333333333,1047.4375107433168,5.8660000000000005,1.2607656403947562,5,36.27901388888888,66.04122222222222,1.0083216254187832,0.5493306050001682,original
PLA CUBE,CUBE-4,2,Cube,5.05,5.04,5.193333333333334,1028.894380360464,6.1,0.6788225099390853,2,132.18072,155.70546666666667,1.0017853600476094,0.8489096363799064,original
PLA CUBE,CUBE-5,2,Cube,3.0700000000000003,3.053333333333333,3.796666666666667,1039.6488087554087,6.52,0.5529556944276819,6,35.588940888888885,65.24397777777779,1.0051293244570558,0.5454663653975579,original
PLA CUBE,CUBE-6,2,Cube,5.06,5.05,5.186666666666667,1075.1885516035677,7.09,0.5172362451852472,4,132.53489333333334,155.9804,1.0017818253811126,0.8496839580445703,original
PLA CUBE,CUBE-7,2,Cube,2.983333333333334,2.9633333333333334,3.1466666666666665,1089.2049392415097,5.942,0.553416660392511,5,27.818456296296297,55.10557777777778,1.00640953558979,0.504811901194023,original
PLA CUBE,CUBE-8,2,Cube,5.206666666666666,5.156666666666666,5.052333333333333,1093.989292299615,7.505,0.0636396103067891,2,135.6503222148148,158.41611777777774,1.0095004200866025,0.8562857607667155,original
PLA CUBE,CUBE-9,2,Cube,5.1066666666666665,5.063333333333333,5.16,1039.5675862536796,6.673333333333333,0.4099593475781065,6,133.42085866666665,156.6679111111111,1.0083591127492926,0.8516103017531238,original
PLA HC,HC-1,1,Half Cylinder,4.77,5.109999999999999,0.0,1276.8754933311932,4.8260000000000005,0.3611509379746926,5,45.65806940287261,71.50229999999999,0.9332811582860496,0.6385449259386996,original
PLA HC,HC-11,1,Half Cylinder,4.83,3.856666666666667,0.0,1248.1373839778155,4.953333333333333,0.6269237061503837,3,35.33183970448954,60.5843,1.252052190443273,0.583175121762037,original
PLA HC,HC-12,1,Half Cylinder,4.89,5.126666666666666,0.0,1233.7973557756006,5.485,0.0070710678118653,2,48.14073145422878,74.05089999999998,0.9536501332639928,0.6500944804148008,original
PLA HC,HC-4,1,Half Cylinder,2.806666666666666,2.533333333333333,0.0,1186.2300390594169,4.33,0.2679552201394851,6,7.836712182802413,22.097822222222216,1.1074575825332105,0.3546212600833515,original
PLA HC,HC-6,1,Half Cylinder,4.723333333333334,3.7433333333333336,0.0,1192.252481427715,4.824999999999999,0.1484924240491746,2,32.79559981209944,57.67190000000001,1.261461764444049,0.5686483567169232,original
PLA HC,HC-9,1,Half Cylinder,4.86,4.933333333333334,0.0,1245.6634052149975,5.255000000000001,0.1484924240491746,2,45.75861646844984,71.5716,0.9849354860501248,0.6393314825568701,original
RESIN (a=6 r=3),C-1,0,Cylinder,6.1,6.3,0.0,1210.1106570899371,9.163333333333332,0.8451903138741393,6,184.11539365812,179.18073699749382,0.9681003015394382,1.0275343723266572,original
RESIN (a=6 r=3),C-2,0,Cylinder,6.1,6.3,0.0,1172.0910224416891,9.708333333333334,0.8456338845308095,6,184.11539365812,179.18073699749382,0.9681003015394382,1.0275343723266572,original
RESIN (a=6 r=3),C-3,0,Cylinder,6.1,6.3,0.0,1163.943957874208,9.0575,0.9320363011528394,4,184.11539365812,179.18073699749382,0.9681003015394382,1.0275343723266572,original
RESIN (a=6 r=3),C-4,0,Cylinder,6.1,6.3,0.0,1203.0498677981195,9.239999999999998,0.4242640687119276,2,184.11539365812,179.18073699749382,0.9681003015394382,1.0275343723266572,original
RESIN (a=6 r=3),C-5,0,Cylinder,6.1,6.3,0.0,1191.6439774036455,7.3066666666666675,2.160098763174191,6,184.11539365812,179.18073699749382,0.9681003015394382,1.0275343723266572,original
RESIN (a=6 r=3),CUBE-1,2,Cube,6.24,6.24,6.24,1151.1343666829412,8.1,0.9733652962788436,6,242.970624,233.6256,0.9998397692677456,1.0399955484521026,original
RESIN (a=6 r=3),CUBE-2,2,Cube,6.24,6.24,6.24,1154.8331204495057,8.738333333333333,0.7947179793276776,6,242.970624,233.6256,0.9998397692677456,1.0399955484521026,original
RESIN (a=6 r=3),CUBE-3,2,Cube,6.24,6.24,6.24,1158.5318742160696,9.75,0.3535533905932738,2,242.970624,233.6256,0.9998397692677456,1.0399955484521026,original
RESIN (a=6 r=3),CUBE-4,2,Cube,6.24,6.24,6.24,1149.4904761200237,8.45,1.412397488905537,4,242.970624,233.6256,0.9998397692677456,1.0399955484521026,original
RESIN (a=6 r=3),CUBE-5,2,Cube,6.24,6.24,6.24,1130.5857346464732,8.015,1.70157769927402,4,242.970624,233.6256,0.9998397692677456,1.0399955484521026,original
RESIN (a=6 r=3),CUBE-6,2,Cube,6.24,6.24,6.24,1151.1343666829412,8.455,2.5903088618927272,4,242.970624,233.6256,0.9998397692677456,1.0399955484521026,original
RESIN (a=6 r=3),D-1,6,Elliptic Cylinder,6.0,6.0,0.0,1061.4216849505126,3.5083333333333333,0.3740810963770646,6,141.3716694115407,108.0,0.9998333611064822,1.3089848187659436,original
RESIN (a=6 r=3),D-2,6,Elliptic Cylinder,6.0,6.0,0.0,1112.3385923466628,3.125,0.4596194077712561,2,141.3716694115407,108.0,0.9998333611064822,1.3089848187659436,original
RESIN (a=6 r=3),D-3,6,Elliptic Cylinder,6.0,6.0,0.0,1069.255055319151,2.982,0.5054404020257977,5,141.3716694115407,108.0,0.9998333611064822,1.3089848187659436,original
RESIN (a=6 r=3),D-4,6,Elliptic Cylinder,6.0,6.0,0.0,1015.0031600490588,2.9800000000000004,0.3874704289792106,4,141.3716694115407,108.0,0.9998333611064822,1.3089848187659436,original
RESIN (a=6 r=3),D-5,6,Elliptic Cylinder,6.0,6.0,0.0,1061.4216849505126,2.538,0.6684085576950674,5,141.3716694115407,108.0,0.9998333611064822,1.3089848187659436,original
RESIN (a=6 r=3),D-6,6,Elliptic Cylinder,6.0,6.0,0.0,1077.0884256877896,2.6633333333333336,0.7833432623484209,6,141.3716694115407,108.0,0.9998333611064822,1.3089848187659436,original
RESIN (a=6 r=3),D-7,6,Elliptic Cylinder,6.0,6.0,0.0,1124.0886478996204,3.3200000000000003,0.3615936946352909,5,141.3716694115407,108.0,0.9998333611064822,1.3089848187659436,original
RESIN (a=6 r=3),D-8,6,Elliptic Cylinder,6.0,6.0,0.0,1032.2794993862915,3.075,0.4030508652763318,2,141.3716694115407,108.0,0.9998333611064822,1.3089848187659436,original
RESIN (a=6 r=3),SP-1,5,Sphere,6.3,0.0,0.0,1109.0377922683276,11.953333333333331,0.9894173369547687,6,130.92430304202782,124.68981242097888,6300.0,1.049991579171074,original
RESIN (a=6 r=3),SP-2,5,Sphere,6.3,0.0,0.0,1103.691191341414,10.900000000000002,2.34759451353934,2,130.92430304202782,124.68981242097888,6300.0,1.049991579171074,original
RESIN (a=6 r=3),SP-3,5,Sphere,6.3,0.0,0.0,1113.6205930628248,10.516666666666667,0.8385145596032704,6,130.92430304202782,124.68981242097888,6300.0,1.049991579171074,original
RESIN (a=6 r=3),SP-4,5,Sphere,6.3,0.0,0.0,1091.4703892227546,11.634,0.471783848812144,5,130.92430304202782,124.68981242097888,6300.0,1.049991579171074,original
RESIN (a=6 r=3),SP-8,5,Sphere,6.3,0.0,0.0,1088.41518869309,12.4,0.7133722730804729,3,130.92430304202782,124.68981242097888,6300.0,1.049991579171074,original
RESIN (a=9 r=4.5),C-1,0,Cylinder,9.15,9.4,0.0,1156.767607382851,8.61,1.5726410906497383,3,618.101678709403,401.71937960534393,0.9733007126901394,1.5386365992102151,original
RESIN (a=9 r=4.5),C-2,0,Cylinder,9.15,9.4,0.0,1158.7090355351022,9.3525,1.69979165389958,4,618.101678709403,401.71937960534393,0.9733007126901394,1.5386365992102151,original
RESIN (a=9 r=4.5),C-3,0,Cylinder,9.15,9.4,0.0,1168.577961975711,10.47,1.725340546095175,2,618.101678709403,401.71937960534393,0.9733007126901394,1.5386365992102151,original
RESIN (a=9 r=4.5),C-4,0,Cylinder,9.15,9.4,0.0,1171.3283185247333,9.51,1.053280589396767,4,618.101678709403,401.71937960534393,0.9733007126901394,1.5386365992102151,original
RESIN (a=9 r=4.5),C-5,0,Cylinder,9.15,9.4,0.0,1181.1972449653422,9.164,1.8718386682617716,5,618.101678709403,401.71937960534393,0.9733007126901394,1.5386365992102151,original
RESIN (a=9 r=4.5),C-6,0,Cylinder,9.15,9.4,0.0,1181.0354592859878,8.5375,2.5693368145625963,4,618.101678709403,401.71937960534393,0.9733007126901394,1.5386365992102151,original
RESIN (a=9 r=4.5),CUBE-2,2,Cube,9.25,9.25,9.25,1153.0427412875893,8.709999999999999,0.2594224354214569,3,791.453125,513.375,0.9998919035779916,1.5416636636695134,original
RESIN (a=9 r=4.5),CUBE-3,2,Cube,9.25,9.25,9.25,1150.2624979394604,9.445,1.3930003589374975,2,791.453125,513.375,0.9998919035779916,1.5416636636695134,original
RESIN (a=9 r=4.5),CUBE-4,2,Cube,9.25,9.25,9.25,1162.8999677036825,8.988,1.501622455878974,5,791.453125,513.375,0.9998919035779916,1.5416636636695134,original
RESIN (a=9 r=4.5),CUBE-5,2,Cube,9.25,9.25,9.25,1161.3834713319757,9.76,0.0,1,791.453125,513.375,0.9998919035779916,1.5416636636695134,original
RESIN (a=9 r=4.5),D-1,6,Elliptic Cylinder,9.07,9.07,0.0,1148.0128131767472,3.955,0.2751545020529373,6,323.0535068603737,246.79470000000003,0.9998897585712712,1.3089916350259492,original
RESIN (a=9 r=4.5),D-2,6,Elliptic Cylinder,9.07,9.07,0.0,1157.4337858522888,3.926666666666667,0.2861934077973606,6,323.0535068603737,246.79470000000003,0.9998897585712712,1.3089916350259492,original
RESIN (a=9 r=4.5),D-3,6,Elliptic Cylinder,9.07,9.07,0.0,1173.5840247246467,3.642,0.3569593814427628,5,323.0535068603737,246.79470000000003,0.9998897585712712,1.3089916350259492,original
RESIN (a=9 r=4.5),D-4,6,Elliptic Cylinder,9.07,9.07,0.0,1104.9455095171272,3.694,0.4583448483401988,5,323.0535068603737,246.79470000000003,0.9998897585712712,1.3089916350259492,original
RESIN (a=9 r=4.5),D-5,6,Elliptic Cylinder,9.07,9.07,0.0,1091.4869771234958,3.605,0.3402450097601232,4,323.0535068603737,246.79470000000003,0.9998897585712712,1.3089916350259492,original
RESIN (a=9 r=4.5),D-6,6,Elliptic Cylinder,9.07,9.07,0.0,1174.9298779640098,3.186,0.6930223661614392,5,323.0535068603737,246.79470000000003,0.9998897585712712,1.3089916350259492,original
RESIN (a=9 r=4.5),D-7,6,Elliptic Cylinder,9.07,9.07,0.0,1146.666959937384,3.466,0.8606567259947483,5,323.0535068603737,246.79470000000003,0.9998897585712712,1.3089916350259492,original
RESIN (a=9 r=4.5),D-8,6,Elliptic Cylinder,9.07,9.07,0.0,1152.0503728948363,3.594,0.7512522878500939,5,323.0535068603737,246.79470000000003,0.9998897585712712,1.3089916350259492,original
RESIN (a=9 r=4.5),SP-2,5,Sphere,9.1,0.0,0.0,1229.9500997118546,15.36,0.0,1,394.5688529263856,260.15528764377075,9100.0,1.5166608368376804,original
RESIN (a=9 r=4.5),SP-3,5,Sphere,9.1,0.0,0.0,1205.1128629981183,15.659999999999998,0.0,1,394.5688529263856,260.15528764377075,9100.0,1.5166608368376804,original
RESIN (a=9 r=4.5),SP-4,5,Sphere,9.1,0.0,0.0,1230.4569820937677,12.993333333333334,0.8189179853115124,6,394.5688529263856,260.15528764377075,9100.0,1.5166608368376804,original
RESIN (a=9 r=4.5),SP-5,5,Sphere,9.1,0.0,0.0,1216.2642754002038,14.333333333333334,0.7179368588764148,3,394.5688529263856,260.15528764377075,9100.0,1.5166608368376804,original
RESIN (a=9 r=4.5),SP-7,5,Sphere,9.1,0.0,0.0,1195.735538932728,13.53,0.0,1,394.5688529263856,260.15528764377075,9100.0,1.5166608368376804,original
WSP,WSP-12,3,Wedge Shape Prism,3.4433333333333334,3.5066666666666664,2.856666666666667,1235.021809151558,3.6216666666666666,0.4456642981737109,6,17.246585407407405,63.85691111111111,0.9816592226551364,0.2700775065660822,original
WSP,WSP-15,3,Wedge Shape Prism,4.023333333333333,1.6733333333333331,2.8766666666666665,1228.898572288358,1.93,0.0,1,9.68340337037037,46.239577777777775,2.4029464463468053,0.2094135461911119,original
WSP,WSP-18,3,Wedge Shape Prism,3.61,3.4800000000000004,2.85,1200.9853665984556,4.293333333333334,0.3875994496040124,3,17.90199,65.5386,1.0370583165756966,0.2731476847585277,original
WSP,WSP-20,3,Wedge Shape Prism,3.4166666666666665,3.456666666666667,2.3633333333333333,1253.962386789141,4.615,0.6940941338656214,4,13.955811574074076,56.10851111111111,0.9881422924901184,0.2487245263363285,original
WSP,WSP-21,3,Wedge Shape Prism,4.343333333333333,1.6133333333333333,2.85,1241.8304580952322,4.0325,0.4740868415526136,4,9.985323333333332,47.96748888888888,2.690481106752013,0.2081642254035288,original
WSP,WSP-26,3,Wedge Shape Prism,2.4466666666666668,2.47,2.856666666666667,1285.9255449109496,3.2525,0.93203630115284,4,8.631799222222224,40.17708888888889,0.9901524349116416,0.2148384719366111,original
WSP,WSP-27,3,Wedge Shape Prism,2.57,2.523333333333333,2.3466666666666667,1182.8159448145393,3.806666666666666,0.0611010092660776,3,7.609027555555554,36.87464444444444,1.0180905849729305,0.2063429038377634,original
WSP,WSP-28,3,Wedge Shape Prism,3.27,1.663333333333333,2.353333333333333,1203.1293237460072,3.2433333333333336,0.1457166199626292,3,6.4000076666666645,34.09775555555555,1.964750650911276,0.1876903588531089,original
WSP,WSP-30,3,Wedge Shape Prism,2.4633333333333334,2.4633333333333334,2.3666666666666667,1281.2562104368624,3.2125,0.5343142021944265,4,7.180479814814816,35.455577777777776,0.9995942107398892,0.2025147452136552,original
WSP,WSP-41,3,Wedge Shape Prism,4.253333333333333,1.606666666666667,2.8233333333333337,1261.0,2.67,0.0,1,9.646890814814816,46.75684444444445,2.6456562305618907,0.2063159867490644,original
WSP,WSP-42,3,Wedge Shape Prism,2.466666666666667,2.3866666666666663,2.856666666666667,1308.146725542255,5.084999999999999,2.778929650063131,2,8.408757037037036,39.50293333333333,1.0330866955186375,0.2128587289291961,original
WSP,WSP-44,3,Wedge Shape Prism,1.663333333333333,2.436666666666667,2.3633333333333333,1294.5728028071906,2.615,0.0636396103067896,2,4.78928187037037,27.48531111111111,0.6823465062217966,0.1742424383908812,original
WSP,WSP-46,3,Wedge Shape Prism,4.263333333333333,1.6466666666666665,2.8366666666666664,1215.218187403986,3.365,0.8980256121069156,2,9.957109740740735,47.569977777777765,2.587497471171353,0.2093105966258294,original
WSP,WSP-47,3,Wedge Shape Prism,1.5,1.4633333333333332,2.85,1278.8429029414183,2.14,0.0,1,3.127875,21.281,1.0243569314819032,0.1469727939103467,original
WSP,WSP-48,3,Wedge Shape Prism,1.653333333333333,4.09,2.83,1243.6746775573088,3.140000000000001,0.0,1,9.568418666666664,46.03153333333333,0.4041391672777641,0.2078620917380171,original
WSP,WSP-49,3,Wedge Shape Prism,2.4966666666666666,2.4933333333333336,2.853333333333333,1216.072743369654,3.186666666666666,0.0321455025366431,3,8.881031703703703,40.92631111111111,1.000935453695042,0.2169952401611022,original
WSP,WSP-50,3,Wedge Shape Prism,4.06,1.6233333333333333,2.3466666666666662,1254.333782486841,3.1,0.0,1,7.733127111111109,39.85524444444444,2.499486969012928,0.1940254838081973,original
WSP,WSP-6,3,Wedge Shape Prism,3.62,3.4599999999999995,2.85,1182.1845902798934,4.412,0.2872629457483162,5,17.848409999999998,65.40639999999999,1.045940479630165,0.2728805914927057,original
WSP,WSP-7,3,Wedge Shape Prism,3.4599999999999995,3.483333333333334,2.853333333333333,1238.7593853834242,3.1900000000000004,1.2445079348883237,2,17.19466222222222,63.72795555555555,0.9930163589400168,0.2698092581673148,original
WSP,WSP-9,3,Wedge Shape Prism,3.4333333333333336,3.51,2.3633333333333333,1242.9341184994198,4.1075,0.7162110955111866,4,14.240265,56.92082222222222,0.9778790468052788,0.2501723318766246,original
C,C-2,0,Cylinder,4.836666666666666,4.836666666666666,1.0066666666666666,1514.030398084038,1.87,0.5099999999999999,2,18.49557702747316,52.0423149024295,4.804635761589403,0.3553949716139496,fail_recovery
HC,HC-23,1,Half Cylinder,2.736666666666667,2.736666666666667,2.2866666666666666,1095.565886278867,0.61,0.0,1,6.725220861663731,21.969760883149178,1.1967930029154519,0.3061126107577247,fail_recovery
WSP,WSP-11,3,Wedge Shape Prism,4.026666666666667,1.6133333333333333,2.85,1285.4622857247791,1.585,0.7450000000000001,2,9.257306666666668,34.933210403850104,2.495867768595042,0.2650001691698622,fail_recovery
BSP,BSP-37,4,Box Shape Prism,3.78,2.7133333333333334,2.8533333333333335,1178.8855246799174,0.96,0.020000000000000018,2,29.264928,57.568088888888894,1.393120393120393,0.5083533006712052,fail_recovery
C,C-43,0,Cylinder,1.7733333333333334,1.7733333333333334,1.0033333333333332,1483.3803086844675,0.66,0.0,1,2.4780831655191564,10.52936193777155,1.7674418604651165,0.23534979423868313,fail_recovery
BSP,BSP-39,4,Box Shape Prism,2.8233333333333337,2.3166666666666664,1.7299999999999998,1131.1967821379317,2.4,0.0,1,11.315449444444443,30.865844444444445,1.6319845857418116,0.36660100017063085,fail_recovery
BSP,BSP-41,4,Box Shape Prism,3.8266666666666667,2.8666666666666667,2.7900000000000005,1127.2417407487758,1.66,0.0,1,30.605680000000007,59.28835555555556,1.371565113500597,0.516217387262854,fail_recovery
WSP,WSP-40,3,Wedge Shape Prism,3.3200000000000003,1.6866666666666665,2.8533333333333335,1151.597361506857,1.22,0.0,1,7.988952888888889,30.510878670061928,1.9683794466403166,0.26183948929428436,fail_recovery
C,C-4,0,Cylinder,4.773333333333333,4.773333333333333,2.8466666666666662,1438.507238489608,2.11,0.0,1,50.941300007392385,78.47838075007462,1.6768149882903984,0.6491125265392781,fail_recovery
BSP,BSP-26,4,Box Shape Prism,4.813333333333333,4.766666666666667,1.03,1269.4725332220964,1.93,0.0,1,23.631862222222217,65.6219111111111,4.673139158576051,0.3601215176773611,fail_recovery
HC,HC-4,1,Half Cylinder,4.766666666666667,4.766666666666667,2.893333333333333,1161.4483538349298,2.13,0.0,1,25.815938728883175,53.300399300025994,1.6474654377880185,0.48434794237780854,fail_recovery
WSP,WSP-4,3,Wedge Shape Prism,3.5500000000000003,3.48,2.83,1235.6500131173404,3.2750000000000004,0.925,2,17.48091,46.31741608415045,1.254416961130742,0.37741548380506196,fail_recovery
WSP,WSP-19,3,Wedge Shape Prism,4.04,1.6033333333333335,2.8466666666666662,1269.0239708866377,2.68,1.5200000000000002,2,9.219594222222222,34.915262800157436,2.5197505197505197,0.2640562746152565,fail_recovery
WSP,WSP-45,3,Wedge Shape Prism,1.6033333333333335,4.1866666666666665,2.3366666666666664,1262.360989934138,1.96,0.7000000000000001,2,7.842580296296296,30.71760714751234,2.611226611226611,0.2553122142175526,fail_recovery
WSP,WSP-43,3,Wedge Shape Prism,3.42,3.533333333333333,1.0833333333333333,1222.1880603684515,1.26,0.0,1,6.5455,24.943963499718528,3.2615384615384615,0.26240817743635086,fail_recovery
BSP,BSP-48,4,Box Shape Prism,2.8800000000000003,2.8266666666666667,1.7933333333333332,1089.1031598513011,9.543333333333335,3.926799658189294,3,14.599168,36.74951111111111,1.6059479553903349,0.39726155691867104,fail_recovery
C,C-12,0,Cylinder,2.856666666666667,2.856666666666667,2.3233333333333333,1367.565655790365,1.79,0.0,1,14.89088601145324,33.669268773270254,1.229555236728838,0.44226936176514137,fail_recovery
HC,HC-13,1,Half Cylinder,3.706666666666667,3.706666666666667,2.29,1131.1008303195074,1.63,0.89,2,12.355559973459489,32.612486840412615,1.6186317321688501,0.37885979176996626,fail_recovery
HC,HC-27,1,Half Cylinder,4.713333333333334,4.713333333333334,0.9933333333333333,1318.5230413371723,0.97,0.0,1,8.665850740715797,29.484261512426936,4.744966442953021,0.2939144579579631,fail_recovery
HC,HC-8,1,Half Cylinder,4.74,4.74,2.35,1117.5714704004033,2.03,0.7671158104658428,3,20.734063836739498,46.282112060116866,2.0170212765957447,0.44799303475622637,fail_recovery
WSP,WSP-17,3,Wedge Shape Prism,4.033333333333334,1.6499999999999997,2.856666666666667,1262.4217035539275,2.6200000000000006,1.5342316209316853,3,9.505558333333335,35.33912399804361,2.4444444444444455,0.2689811534054881,fail_recovery
WSP,WSP-8,3,Wedge Shape Prism,3.466666666666667,3.486666666666667,2.3633333333333333,1246.2435471452009,2.7133333333333334,0.9852354484532564,3,14.282936296296297,40.140120784652936,1.4753173483779973,0.35582693866126075,fail_recovery
C,C-20,0,Cylinder,2.81,2.81,1.02,1537.6579790252392,2.95,1.0400000000000003,2,6.325614086762644,21.40759773972425,2.7549019607843137,0.29548453608247427,fail_recovery
HC,HC-32,1,Half Cylinder,2.706666666666667,2.706666666666667,0.9966666666666666,1272.5589185257086,2.105,1.395,2,2.867341156064649,12.688956280411185,2.715719063545151,0.22597139533778368,fail_recovery
HC,HC-29,1,Half Cylinder,3.7566666666666664,3.7566666666666664,0.9766666666666666,1281.9475294253202,3.0300000000000002,2.3,2,5.412670301411228,20.516246774945632,3.84641638225256,0.26382361066260723,fail_recovery
WSP,WSP-31,3,Wedge Shape Prism,2.4333333333333336,1.6366666666666665,1.07,1267.2051454160928,0.67,0.0,1,2.1306672222222223,11.475272997486952,2.2741433021806854,0.18567464344323936,fail_recovery
C,C-44,0,Cylinder,1.7733333333333334,1.7733333333333334,0.9833333333333334,1563.979044945852,2.33,0.0,1,2.4286861588975124,10.417940118324234,1.8033898305084746,0.2331253713606655,fail_recovery
HC,HC-36,1,Half Cylinder,1.6466666666666665,1.6466666666666665,2.8800000000000003,1174.5999932979792,2.33,0.0,1,3.0666468192457548,14.321360346890557,1.7489878542510124,0.2141309725449079,fail_recovery
C,C-26,0,Cylinder,3.8166666666666664,3.8166666666666664,2.8266666666666667,1407.5676689055338,4.2,0.0,1,32.3394733273549,56.774600636286934,1.3502358490566038,0.5696116390942157,fail_recovery
HC,HC-30,1,Half Cylinder,1.7,1.7,2.8866666666666667,1336.2344236388494,4.2,0.0,1,3.2760789991022157,14.885555199910115,1.6980392156862745,0.22008443454779555,fail_recovery
C,C-47,0,Cylinder,0.7566666666666667,0.7566666666666667,2.893333333333333,1306.5606432999127,12.32,0.0,2,1.301060694176362,7.777204600179252,3.823788546255506,0.16729156053659366,fail_recovery
HC,HC-50,1,Half Cylinder,1.6966666666666665,1.6966666666666665,1.7133333333333332,628.4361999971339,12.32,0.0,2,1.9368447253256214,9.734098904057953,1.0098231827111983,0.19897524613379355,fail_recovery
C,C-46,0,Cylinder,1.7766666666666666,1.7766666666666666,2.8766666666666665,1518.7001766760316,12.32,0.0,1,7.1316715088942,21.014584498760165,1.6191369606003752,0.3393677143278736,fail_recovery
HC,HC-40,1,Half Cylinder,1.68,1.68,2.8633333333333333,1173.8134063467473,12.32,0.0,1,3.1735866331739513,14.583266426787127,1.7043650793650793,0.21761836753833014,fail_recovery
HC,HC-45,1,Half Cylinder,1.6066666666666667,1.6066666666666667,2.1733333333333333,1283.9100601061302,12.32,0.0,1,2.2031181773957966,11.004173108411337,1.3526970954356847,0.20020751724741442,fail_recovery
WSP,WSP-23,3,Wedge Shape Prism,4.183333333333333,1.6000000000000003,2.3333333333333335,1331.8201807126313,3.6500000000000004,0.5900000000000001,2,7.808888888888889,30.638474783300165,2.6145833333333326,0.2548719851141288,fail_recovery
WSP,WSP-2,3,Wedge Shape Prism,3.49,3.516666666666666,2.3466666666666662,1236.073628322845,2.33,0.0,1,14.40051555555555,40.34203166645948,1.4985795454545454,0.3569605932248622,fail_recovery
