category,code,shape_enc,shape_name,a,b,c,density,velocity_ms,velocity_cms,date,view,repeat,volume,surface_area,aspect_ratio,vol_surf_ratio
PLA C,C-5,0,Cylinder,5.016666666666667,5.18,0.0,1357.3041290770643,0.0479,4.79,16.11.2024,ANG,FIRST,102.38825267506,121.17061778372012,0.9682815415299492,0.8449924127465857
PLA C,C-5,0,Cylinder,5.016666666666667,5.18,0.0,1357.3041290770643,0.0677,6.77,16.11.2024,MAK,FIRST,102.38825267506,121.17061778372012,0.9682815415299492,0.8449924127465857
PLA C,C-9,0,Cylinder,5.036666666666666,5.2,0.0,1356.6784319577137,0.0787,7.870000000000001,16.11.2024,ANG,SECOND,103.60474454570615,122.12838466404452,0.9684035121451,0.848326495357374
PLA C,C-9,0,Cylinder,5.036666666666666,5.2,0.0,1356.6784319577137,0.0669,6.69,16.11.2024,MAK,FIRST,103.60474454570615,122.12838466404452,0.9684035121451,0.848326495357374
PLA C,C-9,0,Cylinder,5.036666666666666,5.2,0.0,1356.6784319577137,0.0716,7.16,16.11.2024,MAK,THIRD,103.60474454570615,122.12838466404452,0.9684035121451,0.848326495357374
PLA CUBE,CUBE-1,2,Cube,5.2,5.113333333333333,5.13,1035.8988434882212,0.0542999999999999,5.43,16.11.2024,MAK,SECOND,136.40328,158.99346666666668,1.016750309587434,0.8579121202121498
PLA CUBE,CUBE-11,2,Cube,3.056666666666666,3.0766666666666667,3.1833333333333336,1018.8006074278508,0.0584,5.84,16.11.2024,ANG,FIRST,29.937163148148144,57.85757777777778,0.9931766489764972,0.5174196168998534
PLA CUBE,CUBE-11,2,Cube,3.056666666666666,3.0766666666666667,3.1833333333333336,1018.8006074278508,0.0608999999999999,6.09,16.11.2024,ANG,SECOND,29.937163148148144,57.85757777777778,0.9931766489764972,0.5174196168998534
PLA CUBE,CUBE-11,2,Cube,3.056666666666666,3.0766666666666667,3.1833333333333336,1018.8006074278508,0.0634,6.34,16.11.2024,ANG,THIRD,29.937163148148144,57.85757777777778,0.9931766489764972,0.5174196168998534
PLA CUBE,CUBE-11,2,Cube,3.056666666666666,3.0766666666666667,3.1833333333333336,1018.8006074278508,0.0524,5.24,16.11.2024,MAK,FIRST,29.937163148148144,57.85757777777778,0.9931766489764972,0.5174196168998534
PLA CUBE,CUBE-11,2,Cube,3.056666666666666,3.0766666666666667,3.1833333333333336,1018.8006074278508,0.0542999999999999,5.43,16.11.2024,MAK,SECOND,29.937163148148144,57.85757777777778,0.9931766489764972,0.5174196168998534
PLA CUBE,CUBE-11,2,Cube,3.056666666666666,3.0766666666666667,3.1833333333333336,1018.8006074278508,0.0604,6.04,16.11.2024,MAK,THIRD,29.937163148148144,57.85757777777778,0.9931766489764972,0.5174196168998534
PLA CUBE,CUBE-14,2,Cube,5.01,3.9933333333333336,3.06,1140.1466274299416,0.0638,6.38,16.11.2024,ANG,FIRST,61.220196,95.1136,1.2542768922640406,0.6436466746430095
PLA CUBE,CUBE-14,2,Cube,5.01,3.9933333333333336,3.06,1140.1466274299416,0.0613,6.13,16.11.2024,ANG,SECOND,61.220196,95.1136,1.2542768922640406,0.6436466746430095
PLA CUBE,CUBE-14,2,Cube,5.01,3.9933333333333336,3.06,1140.1466274299416,0.0608999999999999,6.09,16.11.2024,MAK,FIRST,61.220196,95.1136,1.2542768922640406,0.6436466746430095
PLA CUBE,CUBE-14,2,Cube,5.01,3.9933333333333336,3.06,1140.1466274299416,0.0583,5.83,16.11.2024,MAK,SECOND,61.220196,95.1136,1.2542768922640406,0.6436466746430095
PLA CUBE,CUBE-2,2,Cube,5.063333333333333,5.043333333333333,5.180000000000001,1028.9023828473678,0.0666,6.660000000000001,16.11.2024,ANG,FIRST,132.27688288888888,155.7772222222222,1.0037666027886076,0.8491359125936873
PLA CUBE,CUBE-2,2,Cube,5.063333333333333,5.043333333333333,5.180000000000001,1028.9023828473678,0.0661,6.61,16.11.2024,ANG,SECOND,132.27688288888888,155.7772222222222,1.0037666027886076,0.8491359125936873
PLA CUBE,CUBE-2,2,Cube,5.063333333333333,5.043333333333333,5.180000000000001,1028.9023828473678,0.0666,6.660000000000001,16.11.2024,ANG,THIRD,132.27688288888888,155.7772222222222,1.0037666027886076,0.8491359125936873
PLA CUBE,CUBE-2,2,Cube,5.063333333333333,5.043333333333333,5.180000000000001,1028.9023828473678,0.061,6.1,16.11.2024,MAK,FIRST,132.27688288888888,155.7772222222222,1.0037666027886076,0.8491359125936873
PLA CUBE,CUBE-2,2,Cube,5.063333333333333,5.043333333333333,5.180000000000001,1028.9023828473678,0.0578,5.78,16.11.2024,MAK,SECOND,132.27688288888888,155.7772222222222,1.0037666027886076,0.8491359125936873
PLA CUBE,CUBE-2,2,Cube,5.063333333333333,5.043333333333333,5.180000000000001,1028.9023828473678,0.0587,5.87,16.11.2024,MAK,THIRD,132.27688288888888,155.7772222222222,1.0037666027886076,0.8491359125936873
PLA CUBE,CUBE-23,2,Cube,4.95,3.786666666666666,3.123333333333333,1052.2043681512769,0.0588999999999999,5.89,16.11.2024,ANG,FIRST,58.54375999999999,92.06304444444444,1.3068731848983546,0.6359025432054303
PLA CUBE,CUBE-23,2,Cube,4.95,3.786666666666666,3.123333333333333,1052.2043681512769,0.0553,5.53,16.11.2024,ANG,SECOND,58.54375999999999,92.06304444444444,1.3068731848983546,0.6359025432054303
PLA CUBE,CUBE-23,2,Cube,4.95,3.786666666666666,3.123333333333333,1052.2043681512769,0.0576999999999999,5.77,16.11.2024,ANG,THIRD,58.54375999999999,92.06304444444444,1.3068731848983546,0.6359025432054303
PLA CUBE,CUBE-23,2,Cube,4.95,3.786666666666666,3.123333333333333,1052.2043681512769,0.0516999999999999,5.17,16.11.2024,MAK,FIRST,58.54375999999999,92.06304444444444,1.3068731848983546,0.6359025432054303
PLA CUBE,CUBE-23,2,Cube,4.95,3.786666666666666,3.123333333333333,1052.2043681512769,0.0516999999999999,5.17,16.11.2024,MAK,SECOND,58.54375999999999,92.06304444444444,1.3068731848983546,0.6359025432054303
PLA CUBE,CUBE-23,2,Cube,4.95,3.786666666666666,3.123333333333333,1052.2043681512769,0.052,5.2,16.11.2024,MAK,THIRD,58.54375999999999,92.06304444444444,1.3068731848983546,0.6359025432054303
PLA CUBE,CUBE-27,2,Cube,5.196666666666666,5.026666666666666,3.88,1047.8227991893011,0.0647,6.47,16.11.2024,ANG,THIRD,101.35301511111108,131.57688888888887,1.0336140025193925,0.7702891113924071
PLA CUBE,CUBE-27,2,Cube,5.196666666666666,5.026666666666666,3.88,1047.8227991893011,0.0576,5.76,16.11.2024,MAK,FIRST,101.35301511111108,131.57688888888887,1.0336140025193925,0.7702891113924071
PLA CUBE,CUBE-27,2,Cube,5.196666666666666,5.026666666666666,3.88,1047.8227991893011,0.0573,5.73,16.11.2024,MAK,SECOND,101.35301511111108,131.57688888888887,1.0336140025193925,0.7702891113924071
PLA CUBE,CUBE-27,2,Cube,5.196666666666666,5.026666666666666,3.88,1047.8227991893011,0.0569,5.69,16.11.2024,MAK,THIRD,101.35301511111108,131.57688888888887,1.0336140025193925,0.7702891113924071
PLA CUBE,CUBE-3,2,Cube,3.11,3.083333333333333,3.783333333333333,1047.4375107433168,0.0665,6.65,16.11.2024,ANG,FIRST,36.27901388888888,66.04122222222222,1.0083216254187832,0.5493306050001682
PLA CUBE,CUBE-3,2,Cube,3.11,3.083333333333333,3.783333333333333,1047.4375107433168,0.0644,6.44,16.11.2024,ANG,SECOND,36.27901388888888,66.04122222222222,1.0083216254187832,0.5493306050001682
PLA CUBE,CUBE-3,2,Cube,3.11,3.083333333333333,3.783333333333333,1047.4375107433168,0.0669,6.69,16.11.2024,ANG,THIRD,36.27901388888888,66.04122222222222,1.0083216254187832,0.5493306050001682
PLA CUBE,CUBE-3,2,Cube,3.11,3.083333333333333,3.783333333333333,1047.4375107433168,0.0586,5.86,16.11.2024,MAK,FIRST,36.27901388888888,66.04122222222222,1.0083216254187832,0.5493306050001682
PLA CUBE,CUBE-3,2,Cube,3.11,3.083333333333333,3.783333333333333,1047.4375107433168,0.0369,3.69,16.11.2024,MAK,THIRD,36.27901388888888,66.04122222222222,1.0083216254187832,0.5493306050001682
PLA CUBE,CUBE-4,2,Cube,5.05,5.04,5.193333333333334,1028.894380360464,0.0658,6.58,16.11.2024,MAK,SECOND,132.18072,155.70546666666667,1.0017853600476094,0.8489096363799064
PLA CUBE,CUBE-4,2,Cube,5.05,5.04,5.193333333333334,1028.894380360464,0.0562,5.62,16.11.2024,MAK,THIRD,132.18072,155.70546666666667,1.0017853600476094,0.8489096363799064
PLA CUBE,CUBE-7,2,Cube,2.983333333333334,2.9633333333333334,3.1466666666666665,1089.2049392415097,0.0659,6.59,16.11.2024,ANG,FIRST,27.818456296296297,55.10557777777778,1.00640953558979,0.504811901194023
PLA CUBE,CUBE-7,2,Cube,2.983333333333334,2.9633333333333334,3.1466666666666665,1089.2049392415097,0.0595,5.95,16.11.2024,ANG,SECOND,27.818456296296297,55.10557777777778,1.00640953558979,0.504811901194023
PLA CUBE,CUBE-7,2,Cube,2.983333333333334,2.9633333333333334,3.1466666666666665,1089.2049392415097,0.0629,6.29,16.11.2024,ANG,THIRD,27.818456296296297,55.10557777777778,1.00640953558979,0.504811901194023
PLA CUBE,CUBE-7,2,Cube,2.983333333333334,2.9633333333333334,3.1466666666666665,1089.2049392415097,0.0513999999999999,5.14,16.11.2024,MAK,SECOND,27.818456296296297,55.10557777777778,1.00640953558979,0.504811901194023
PLA CUBE,CUBE-7,2,Cube,2.983333333333334,2.9633333333333334,3.1466666666666665,1089.2049392415097,0.0574,5.74,16.11.2024,MAK,THIRD,27.818456296296297,55.10557777777778,1.00640953558979,0.504811901194023
PLA HC,HC-1,1,Half Cylinder,4.77,5.109999999999999,0.0,1276.8754933311932,0.0523,5.23,16.11.2024,ANG,SECOND,45.65806940287261,56.15777509869336,0.9332811582860496,0.813032021347565
PLA HC,HC-1,1,Half Cylinder,4.77,5.109999999999999,0.0,1276.8754933311932,0.0519,5.19,16.11.2024,ANG,THIRD,45.65806940287261,56.15777509869336,0.9332811582860496,0.813032021347565
PLA HC,HC-1,1,Half Cylinder,4.77,5.109999999999999,0.0,1276.8754933311932,0.0458999999999999,4.59,16.11.2024,MAK,FIRST,45.65806940287261,56.15777509869336,0.9332811582860496,0.813032021347565
PLA HC,HC-1,1,Half Cylinder,4.77,5.109999999999999,0.0,1276.8754933311932,0.0467999999999999,4.68,16.11.2024,MAK,SECOND,45.65806940287261,56.15777509869336,0.9332811582860496,0.813032021347565
PLA HC,HC-1,1,Half Cylinder,4.77,5.109999999999999,0.0,1276.8754933311932,0.0444,4.44,16.11.2024,MAK,THIRD,45.65806940287261,56.15777509869336,0.9332811582860496,0.813032021347565
BSP,BSP-10,4,Box Shape Prism,4.8133333333333335,3.826666666666666,2.833333333333333,1111.383003306045,0.0535,5.35,17.11.23,MAK,FIRST,52.18722962962962,85.79804444444444,1.2575111033701996,0.6082495436580446
BSP,BSP-10,4,Box Shape Prism,4.8133333333333335,3.826666666666666,2.833333333333333,1111.383003306045,0.0533,5.33,17.11.23,MAK,SECOND,52.18722962962962,85.79804444444444,1.2575111033701996,0.6082495436580446
BSP,BSP-10,4,Box Shape Prism,4.8133333333333335,3.826666666666666,2.833333333333333,1111.383003306045,0.0537,5.37,17.11.23,MAK,THIRD,52.18722962962962,85.79804444444444,1.2575111033701996,0.6082495436580446
BSP,BSP-18,4,Box Shape Prism,3.8233333333333337,2.81,2.33,1118.5454286106954,0.0452,4.52,17.11.23,MAK,FIRST,25.03251033333333,52.39846666666666,1.3601328115735802,0.4777245251860071
BSP,BSP-23,4,Box Shape Prism,4.826666666666667,4.816666666666666,1.0266666666666666,1256.8918015399502,0.0393,3.93,17.11.23,MAK,THIRD,23.86840296296296,66.29786666666666,1.0018681242648586,0.3600122319279911
BSP,BSP-24,4,Box Shape Prism,3.773333333333333,3.76,0.9866666666666668,1328.7077582055404,0.0382,3.82,17.11.23,MAK,FIRST,13.998563555555554,43.24124444444444,1.0032792696977757,0.3237242593533792
BSP,BSP-24,4,Box Shape Prism,3.773333333333333,3.76,0.9866666666666668,1328.7077582055404,0.0449,4.49,17.11.23,MAK,SECOND,13.998563555555554,43.24124444444444,1.0032792696977757,0.3237242593533792
BSP,BSP-24,4,Box Shape Prism,3.773333333333333,3.76,0.9866666666666668,1328.7077582055404,0.0287,2.87,17.11.23,MAK,THIRD,13.998563555555554,43.24124444444444,1.0032792696977757,0.3237242593533792
BSP,BSP-8,4,Box Shape Prism,4.863333333333333,4.846666666666667,2.333333333333333,1127.2953490918535,0.053,5.3,17.11.23,MAK,FIRST,54.99889629629629,92.45524444444445,1.003231795365468,0.5948640530099002
BSP,BSP-8,4,Box Shape Prism,4.863333333333333,4.846666666666667,2.333333333333333,1127.2953490918535,0.0415,4.15,17.11.23,MAK,SECOND,54.99889629629629,92.45524444444445,1.003231795365468,0.5948640530099002
BSP,BSP-8,4,Box Shape Prism,4.863333333333333,4.846666666666667,2.333333333333333,1127.2953490918535,0.0503,5.03,17.11.23,MAK,THIRD,54.99889629629629,92.45524444444445,1.003231795365468,0.5948640530099002
C,C-13,0,Cylinder,2.8200000000000003,2.883333333333333,0.0,1396.3115951266675,0.0623,6.23,17.11.23,MAK,FIRST,18.00872435576872,38.035890575542346,0.9776955969028086,0.4734666149068323
C,C-18,0,Cylinder,3.77,1.0033333333333332,0.0,1572.996762477667,0.0423,4.23,17.11.23,MAK,FIRST,11.199994841740095,34.20885476481682,3.753733820112845,0.3274004616272359
C,C-18,0,Cylinder,3.77,1.0033333333333332,0.0,1572.996762477667,0.0399,3.9900000000000007,17.11.23,MAK,SECOND,11.199994841740095,34.20885476481682,3.753733820112845,0.3274004616272359
C,C-24,0,Cylinder,3.826666666666666,2.29,0.0,1416.140087392895,0.0291,2.91,17.11.23,MAK,FIRST,26.33701980885783,50.531749888120935,1.670304088462098,0.5211974623314829
C,C-24,0,Cylinder,3.826666666666666,2.29,0.0,1416.140087392895,0.0363,3.63,17.11.23,MAK,SECOND,26.33701980885783,50.531749888120935,1.670304088462098,0.5211974623314829
HC,HC-14,1,Half Cylinder,3.706666666666667,1.81,0.0,1130.6910809482663,0.0326,3.26,17.11.23,MAK,FIRST,9.765748275965798,21.329459349112465,2.046751334437696,0.4578525932666061
HC,HC-14,1,Half Cylinder,3.706666666666667,1.81,0.0,1130.6910809482663,0.0348,3.4799999999999995,17.11.23,MAK,SECOND,9.765748275965798,21.329459349112465,2.046751334437696,0.4578525932666061
HC,HC-7,1,Half Cylinder,4.756666666666667,2.313333333333333,0.0,1157.097783238867,0.0364,3.64,17.11.23,MAK,FIRST,20.55434009872289,35.05498165953741,2.055307503960824,0.5863457667258732
HC,HC-7,1,Half Cylinder,4.756666666666667,2.313333333333333,0.0,1157.097783238867,0.0306,3.06,17.11.23,MAK,SECOND,20.55434009872289,35.05498165953741,2.055307503960824,0.5863457667258732
WSP,WSP-7,3,Wedge Shape Prism,3.4599999999999995,3.483333333333334,2.853333333333333,1238.7593853834242,0.0231,2.31,17.11.23,MAK,SECOND,17.19466222222222,63.72795555555555,0.9930163589400168,0.2698092581673148
WSP,WSP-7,3,Wedge Shape Prism,3.4599999999999995,3.483333333333334,2.853333333333333,1238.7593853834242,0.0407,4.07,17.11.23,MAK,THIRD,17.19466222222222,63.72795555555555,0.9930163589400168,0.2698092581673148
RESIN (a=6 r=3),C-1,0,Cylinder,6.1,6.3,0.0,1210.1106570899371,0.0947,9.47,18.12.2024,ANG,FIRST,184.11539365811998,179.18073699749382,0.9681003015394382,1.0275401069518717
RESIN (a=6 r=3),C-1,0,Cylinder,6.1,6.3,0.0,1210.1106570899371,0.0949,9.49,18.12.2024,ANG,SECOND,184.11539365811998,179.18073699749382,0.9681003015394382,1.0275401069518717
RESIN (a=6 r=3),C-1,0,Cylinder,6.1,6.3,0.0,1210.1106570899371,0.1052999999999999,10.53,18.12.2024,ANG,THIRD,184.11539365811998,179.18073699749382,0.9681003015394382,1.0275401069518717
RESIN (a=6 r=3),C-1,0,Cylinder,6.1,6.3,0.0,1210.1106570899371,0.0877,8.77,18.12.2024,MAK,FIRST,184.11539365811998,179.18073699749382,0.9681003015394382,1.0275401069518717
RESIN (a=6 r=3),C-1,0,Cylinder,6.1,6.3,0.0,1210.1106570899371,0.0819,8.19,18.12.2024,MAK,SECOND,184.11539365811998,179.18073699749382,0.9681003015394382,1.0275401069518717
RESIN (a=6 r=3),C-1,0,Cylinder,6.1,6.3,0.0,1210.1106570899371,0.0852999999999999,8.53,18.12.2024,MAK,THIRD,184.11539365811998,179.18073699749382,0.9681003015394382,1.0275401069518717
RESIN (a=6 r=3),CUBE-1,2,Cube,6.24,6.24,6.24,1151.1343666829412,0.0664,6.64,18.12.2024,ANG,FIRST,242.970624,233.6256,0.9998397692677456,1.0399955484521026
RESIN (a=6 r=3),CUBE-1,2,Cube,6.24,6.24,6.24,1151.1343666829412,0.0931,9.31,18.12.2024,ANG,SECOND,242.970624,233.6256,0.9998397692677456,1.0399955484521026
RESIN (a=6 r=3),CUBE-1,2,Cube,6.24,6.24,6.24,1151.1343666829412,0.0899,8.99,18.12.2024,ANG,THIRD,242.970624,233.6256,0.9998397692677456,1.0399955484521026
RESIN (a=6 r=3),CUBE-1,2,Cube,6.24,6.24,6.24,1151.1343666829412,0.0753,7.53,18.12.2024,MAK,FIRST,242.970624,233.6256,0.9998397692677456,1.0399955484521026
RESIN (a=6 r=3),CUBE-1,2,Cube,6.24,6.24,6.24,1151.1343666829412,0.0796,7.960000000000001,18.12.2024,MAK,SECOND,242.970624,233.6256,0.9998397692677456,1.0399955484521026
RESIN (a=6 r=3),CUBE-1,2,Cube,6.24,6.24,6.24,1151.1343666829412,0.0817,8.17,18.12.2024,MAK,THIRD,242.970624,233.6256,0.9998397692677456,1.0399955484521026
RESIN (a=6 r=3),D-1,6,Elliptic Cylinder,6.0,6.0,0.0,1061.4216849505126,0.0379,3.790000000000001,18.12.2024,ANG,FIRST,141.3716694115407,108.0,0.9998333611064822,1.3089848187659436
RESIN (a=6 r=3),D-1,6,Elliptic Cylinder,6.0,6.0,0.0,1061.4216849505126,0.0405,4.05,18.12.2024,ANG,SECOND,141.3716694115407,108.0,0.9998333611064822,1.3089848187659436
RESIN (a=6 r=3),D-1,6,Elliptic Cylinder,6.0,6.0,0.0,1061.4216849505126,0.0361,3.61,18.12.2024,ANG,THIRD,141.3716694115407,108.0,0.9998333611064822,1.3089848187659436
RESIN (a=6 r=3),D-1,6,Elliptic Cylinder,6.0,6.0,0.0,1061.4216849505126,0.0308,3.08,18.12.2024,MAK,FIRST,141.3716694115407,108.0,0.9998333611064822,1.3089848187659436
RESIN (a=6 r=3),D-1,6,Elliptic Cylinder,6.0,6.0,0.0,1061.4216849505126,0.0319,3.19,18.12.2024,MAK,SECOND,141.3716694115407,108.0,0.9998333611064822,1.3089848187659436
RESIN (a=6 r=3),D-1,6,Elliptic Cylinder,6.0,6.0,0.0,1061.4216849505126,0.0333,3.3300000000000005,18.12.2024,MAK,THIRD,141.3716694115407,108.0,0.9998333611064822,1.3089848187659436
RESIN (a=6 r=3),SP-1,5,Sphere,6.3,0.0,0.0,1109.0377922683276,0.1297,12.97,18.12.2024,ANG,FIRST,130.92430304202782,124.68981242097888,6300.0,1.049991579171074
RESIN (a=6 r=3),SP-1,5,Sphere,6.3,0.0,0.0,1109.0377922683276,0.1253999999999999,12.54,18.12.2024,ANG,SECOND,130.92430304202782,124.68981242097888,6300.0,1.049991579171074
RESIN (a=6 r=3),SP-1,5,Sphere,6.3,0.0,0.0,1109.0377922683276,0.13,13.0,18.12.2024,ANG,THIRD,130.92430304202782,124.68981242097888,6300.0,1.049991579171074
RESIN (a=6 r=3),SP-1,5,Sphere,6.3,0.0,0.0,1109.0377922683276,0.1116,11.16,18.12.2024,MAK,FIRST,130.92430304202782,124.68981242097888,6300.0,1.049991579171074
RESIN (a=6 r=3),SP-1,5,Sphere,6.3,0.0,0.0,1109.0377922683276,0.1121,11.21,18.12.2024,MAK,SECOND,130.92430304202782,124.68981242097888,6300.0,1.049991579171074
RESIN (a=6 r=3),SP-1,5,Sphere,6.3,0.0,0.0,1109.0377922683276,0.1084,10.84,18.12.2024,MAK,THIRD,130.92430304202782,124.68981242097888,6300.0,1.049991579171074
RESIN (a=9 r=4.5),C-2,0,Cylinder,9.15,9.4,0.0,1158.7090355351022,0.0696,6.959999999999999,18.12.2024,ANG,SECOND,618.101678709403,401.71937960534393,0.9733007126901394,1.5386404293381035
RESIN (a=9 r=4.5),C-2,0,Cylinder,9.15,9.4,0.0,1158.7090355351022,0.1098,10.98,18.12.2024,ANG,THIRD,618.101678709403,401.71937960534393,0.9733007126901394,1.5386404293381035
RESIN (a=9 r=4.5),C-2,0,Cylinder,9.15,9.4,0.0,1158.7090355351022,0.0969999999999999,9.7,18.12.2024,MAK,SECOND,618.101678709403,401.71937960534393,0.9733007126901394,1.5386404293381035
RESIN (a=9 r=4.5),C-2,0,Cylinder,9.15,9.4,0.0,1158.7090355351022,0.0977,9.77,18.12.2024,MAK,THIRD,618.101678709403,401.71937960534393,0.9733007126901394,1.5386404293381035
RESIN (a=9 r=4.5),CUBE-2,2,Cube,9.25,9.25,9.25,1153.0427412875893,0.0842,8.42,18.12.2024,ANG,SECOND,791.453125,513.375,0.9998919035779916,1.5416636636695134
RESIN (a=9 r=4.5),CUBE-2,2,Cube,9.25,9.25,9.25,1153.0427412875893,0.0892,8.92,18.12.2024,MAK,FIRST,791.453125,513.375,0.9998919035779916,1.5416636636695134
RESIN (a=9 r=4.5),CUBE-2,2,Cube,9.25,9.25,9.25,1153.0427412875893,0.0878999999999999,8.79,18.12.2024,MAK,THIRD,791.453125,513.375,0.9998919035779916,1.5416636636695134
RESIN (a=9 r=4.5),D-2,6,Elliptic Cylinder,9.07,9.07,0.0,1157.4337858522888,0.0415,4.15,18.12.2024,ANG,FIRST,323.0535068603737,246.79470000000003,0.9998897585712712,1.3089916350259492
RESIN (a=9 r=4.5),D-2,6,Elliptic Cylinder,9.07,9.07,0.0,1157.4337858522888,0.0409,4.09,18.12.2024,ANG,SECOND,323.0535068603737,246.79470000000003,0.9998897585712712,1.3089916350259492
RESIN (a=9 r=4.5),D-2,6,Elliptic Cylinder,9.07,9.07,0.0,1157.4337858522888,0.043,4.3,18.12.2024,ANG,THIRD,323.0535068603737,246.79470000000003,0.9998897585712712,1.3089916350259492
RESIN (a=9 r=4.5),D-2,6,Elliptic Cylinder,9.07,9.07,0.0,1157.4337858522888,0.037,3.7000000000000006,18.12.2024,MAK,FIRST,323.0535068603737,246.79470000000003,0.9998897585712712,1.3089916350259492
RESIN (a=9 r=4.5),D-2,6,Elliptic Cylinder,9.07,9.07,0.0,1157.4337858522888,0.0366,3.66,18.12.2024,MAK,SECOND,323.0535068603737,246.79470000000003,0.9998897585712712,1.3089916350259492
RESIN (a=9 r=4.5),D-2,6,Elliptic Cylinder,9.07,9.07,0.0,1157.4337858522888,0.0366,3.66,18.12.2024,MAK,THIRD,323.0535068603737,246.79470000000003,0.9998897585712712,1.3089916350259492
RESIN (a=9 r=4.5),SP-2,5,Sphere,9.1,0.0,0.0,1229.9500997118546,0.1536,15.36,18.12.2024,ANG,FIRST,394.5688529263856,260.15528764377075,9100.0,1.5166608368376804
BSP,BSP-11,4,Box Shape Prism,4.83,3.856666666666667,2.8800000000000003,1118.4061013079086,0.0592,5.92,2.12.23,ANG,FIRST,53.64777600000001,87.29060000000001,1.252052190443273,0.6145811968161885
BSP,BSP-11,4,Box Shape Prism,4.83,3.856666666666667,2.8800000000000003,1118.4061013079086,0.0608999999999999,6.09,2.12.23,ANG,SECOND,53.64777600000001,87.29060000000001,1.252052190443273,0.6145811968161885
BSP,BSP-11,4,Box Shape Prism,4.83,3.856666666666667,2.8800000000000003,1118.4061013079086,0.062,6.2,2.12.23,ANG,THIRD,53.64777600000001,87.29060000000001,1.252052190443273,0.6145811968161885
BSP,BSP-11,4,Box Shape Prism,4.83,3.856666666666667,2.8800000000000003,1118.4061013079086,0.0524,5.24,2.12.23,MAK,SECOND,53.64777600000001,87.29060000000001,1.252052190443273,0.6145811968161885
BSP,BSP-11,4,Box Shape Prism,4.83,3.856666666666667,2.8800000000000003,1118.4061013079086,0.0385999999999999,3.86,2.12.23,MAK,THIRD,53.64777600000001,87.29060000000001,1.252052190443273,0.6145811968161885
BSP,BSP-21,4,Box Shape Prism,3.83,3.79,2.853333333333333,1134.7687412127857,0.069,6.9,2.12.23,ANG,FIRST,41.41813066666666,72.5162,1.0102875230809814,0.5711490607285811
BSP,BSP-21,4,Box Shape Prism,3.83,3.79,2.853333333333333,1134.7687412127857,0.068,6.800000000000001,2.12.23,ANG,SECOND,41.41813066666666,72.5162,1.0102875230809814,0.5711490607285811
BSP,BSP-21,4,Box Shape Prism,3.83,3.79,2.853333333333333,1134.7687412127857,0.0697,6.97,2.12.23,ANG,THIRD,41.41813066666666,72.5162,1.0102875230809814,0.5711490607285811
BSP,BSP-21,4,Box Shape Prism,3.83,3.79,2.853333333333333,1134.7687412127857,0.0541,5.41,2.12.23,MAK,FIRST,41.41813066666666,72.5162,1.0102875230809814,0.5711490607285811
BSP,BSP-21,4,Box Shape Prism,3.83,3.79,2.853333333333333,1134.7687412127857,0.0584,5.84,2.12.23,MAK,SECOND,41.41813066666666,72.5162,1.0102875230809814,0.5711490607285811
BSP,BSP-21,4,Box Shape Prism,3.83,3.79,2.853333333333333,1134.7687412127857,0.0611,6.11,2.12.23,MAK,THIRD,41.41813066666666,72.5162,1.0102875230809814,0.5711490607285811
BSP,BSP-25,4,Box Shape Prism,3.85,2.813333333333333,2.3266666666666667,1150.7524510145404,0.0587,5.87,2.12.23,ANG,FIRST,25.200902222222226,52.66937777777778,1.3679971574085044,0.4784644288777963
BSP,BSP-25,4,Box Shape Prism,3.85,2.813333333333333,2.3266666666666667,1150.7524510145404,0.0575,5.75,2.12.23,ANG,SECOND,25.200902222222226,52.66937777777778,1.3679971574085044,0.4784644288777963
BSP,BSP-25,4,Box Shape Prism,3.85,2.813333333333333,2.3266666666666667,1150.7524510145404,0.0584999999999999,5.85,2.12.23,ANG,THIRD,25.200902222222226,52.66937777777778,1.3679971574085044,0.4784644288777963
BSP,BSP-25,4,Box Shape Prism,3.85,2.813333333333333,2.3266666666666667,1150.7524510145404,0.0496,4.96,2.12.23,MAK,FIRST,25.200902222222226,52.66937777777778,1.3679971574085044,0.4784644288777963
BSP,BSP-25,4,Box Shape Prism,3.85,2.813333333333333,2.3266666666666667,1150.7524510145404,0.0504999999999999,5.05,2.12.23,MAK,SECOND,25.200902222222226,52.66937777777778,1.3679971574085044,0.4784644288777963
BSP,BSP-25,4,Box Shape Prism,3.85,2.813333333333333,2.3266666666666667,1150.7524510145404,0.0518,5.18,2.12.23,MAK,THIRD,25.200902222222226,52.66937777777778,1.3679971574085044,0.4784644288777963
BSP,BSP-27,4,Box Shape Prism,2.8800000000000003,2.78,1.7966666666666669,1112.2827155715129,0.0469,4.69,2.12.23,ANG,FIRST,14.384832000000005,36.35106666666668,1.0355987055016185,0.3957087813439309
BSP,BSP-27,4,Box Shape Prism,2.8800000000000003,2.78,1.7966666666666669,1112.2827155715129,0.047,4.7,2.12.23,ANG,SECOND,14.384832000000005,36.35106666666668,1.0355987055016185,0.3957087813439309
BSP,BSP-27,4,Box Shape Prism,2.8800000000000003,2.78,1.7966666666666669,1112.2827155715129,0.0501999999999999,5.02,2.12.23,ANG,THIRD,14.384832000000005,36.35106666666668,1.0355987055016185,0.3957087813439309
