date,view,repeat,category,code,velocity_ms,category_norm,material,a,b,c,density,d_eq,volume,surface_area,sphericity,L,I,S,aspect_ratio,CSF,delta_rho,cat_enc,mat_enc,view_enc
03.02.2024,ANG,THIRD,BSP,BSP-44,0.051500000000000004,BSP,Plexiglass,3.733333333333334,3.763333333333333,2.3433333333333333,1169.384152694954,3.2050477817386063,32.923312592592595,63.23393333333334,0.7856026584776238,3.763333333333333,3.733333333333334,2.3433333333333333,1.6059743954480796,0.6251717466163227,169.38415269495408,2,5,0
03.02.2024,ANG,THIRD,HC,HC-18,0.0449,HC,Plexiglass,3.7466666666666666,1.8633333333333333,2.2866666666666666,1124.5704534628999,2.5179445210971467,15.963880592592592,39.61897777777777,0.7738791969002403,3.7466666666666666,2.2866666666666666,1.8633333333333333,2.0107334525939176,0.6365999415597936,124.57045346289988,4,5,0
03.02.2024,ANG,THIRD,HC,HC-19,0.0438,HC,Plexiglass,3.6833333333333336,1.82,2.28,1157.911856990913,2.4816988879648734,15.28436,38.50253333333333,0.773558194638581,3.6833333333333336,2.28,1.82,2.0238095238095237,0.6280344294559362,157.91185699091307,4,5,0
03.02.2024,ANG,THIRD,HC,HC-20,0.0462,HC,Plexiglass,3.6966666666666668,1.8533333333333335,2.276666666666667,1150.9875515977947,2.4985483562676825,15.597797481481486,38.973311111111116,0.7746264789305388,3.6966666666666668,2.276666666666667,1.8533333333333335,1.9946043165467624,0.6388496580459241,150.98755159779466,4,5,0
03.02.2024,ANG,THIRD,WSP,WSP-40,0.032400000000000005,WSP,Plexiglass,3.3200000000000003,1.6866666666666665,2.8533333333333335,1151.597361506857,2.5186816915083083,15.977905777777778,39.77084444444445,0.7713755741166353,3.3200000000000003,2.8533333333333335,1.6866666666666665,1.9683794466403166,0.5480042987800732,151.59736150685694,12,5,0
06.11.2024,ANG,FIRST,ABS C,C-14,0.038,ABS C,ABS,5.396666666666667,3.2533333333333334,5.396666666666667,1131.052140242979,4.5588984358901765,94.75011614814817,128.47664444444447,0.7823116060853519,5.396666666666667,5.396666666666667,3.2533333333333334,1.6588114754098362,0.6028412600370598,131.05214024297902,0,0,0
06.11.2024,ANG,FIRST,ABS C,C-17,0.0388,ABS C,ABS,5.433333333333334,5.316666666666667,5.433333333333334,1131.5340601175835,5.3941627299040436,156.95390740740746,174.59111111111113,0.8059536818964268,5.433333333333334,5.433333333333334,5.316666666666667,1.0219435736677116,0.9785276073619633,131.53406011758352,0,0,0
06.11.2024,ANG,FIRST,ABS C,C-7,0.0349,ABS C,ABS,5.443333333333334,5.36,5.443333333333334,1164.0331017352394,5.415412585203298,158.81614488888894,175.96482222222227,0.8059746256883062,5.443333333333334,5.443333333333334,5.36,1.015547263681592,0.9846907532149417,164.03310173523937,0,0,0
06.11.2024,ANG,FIRST,ABS C,C-8,0.0482,ABS C,ABS,5.296666666666667,5.336666666666666,5.296666666666667,1184.9343500495427,5.309966576026996,149.71846374074073,169.17553333333333,0.8059909121145616,5.336666666666666,5.296666666666667,5.296666666666667,1.0075519194461924,0.996245293375152,184.93435004954267,0,0,0
06.11.2024,ANG,SECOND,ABS C,C-8,0.048600000000000004,ABS C,ABS,5.296666666666667,5.336666666666666,5.296666666666667,1184.9343500495427,5.309966576026996,149.71846374074073,169.17553333333333,0.8059909121145616,5.336666666666666,5.296666666666667,5.296666666666667,1.0075519194461924,0.996245293375152,184.93435004954267,0,0,0
