category,code,shape_enc,shape_name,a,b,c,density,velocity_mean,velocity_std,measurement_count,volume,surface_area,aspect_ratio,vol_surf_ratio,stokes_factor,equiv_diameter,buoyancy_factor,size_squared,stokes_velocity_est
PA 6,C-1,0,Cylinder,2.9333333333333336,3.0,0.0,1457.2375479737134,5.416,0.2246775467197377,5,20.27374459116613,41.16184507903427,0.9774519604576254,0.4925253478528938,3934.275079453819,2.9664793948382653,0.4572375479737134,8.604444444444447,3.934275079453819
PA 6,C-2,0,Cylinder,7.899999999999999,3.0,0.0,1397.6808852745028,5.11,0.117898261225516,3,147.0500981329042,172.48914464534752,2.632455848050649,0.8525130431958884,24819.26404998171,4.868264577855234,0.3976808852745028,62.409999999999975,24.819264049981708
PA 6,C-3,0,Cylinder,7.899999999999999,4.033333333333333,0.0,1495.693612936131,6.8566666666666665,0.308782555638538,6,197.7006874897934,198.1350126741522,1.9581921837560927,0.997802897219524,30936.23838334393,5.644761583391572,0.4956936129361311,62.409999999999975,30.93623838334393
PA 6,HC-1,1,Half Cylinder,3.0,3.033333333333333,0.0,1156.642516829012,3.98,0.0282842712474619,2,10.72068493037517,27.2,0.9886850488849832,0.3941283383101786,1409.7826514611083,3.0166206257996713,0.15664251682901204,9.0,1.4097826514611083
PA 6,HC-2,1,Half Cylinder,7.833333333333333,2.9,0.0,1109.0085027785335,4.73,0.170880074906351,3,69.87971075750546,106.79444444444444,2.700218315523383,0.6543323183963831,6688.882851049459,4.766200443400033,0.10900850277853351,61.36111111111111,6.688882851049459
PA 6,HC-3,1,Half Cylinder,7.8,4.133333333333334,0.0,1153.3847437912375,5.54,0.3819685850956853,3,98.75282347294156,125.32,1.8866403289526723,0.7879990063352635,9331.92781225889,5.678027826631356,0.1533847437912375,60.839999999999996,9.33192781225889
PA 6,HC-4,1,Half Cylinder,7.833333333333333,7.900000000000001,0.0,1165.6317870526975,6.075,0.5990242065225745,6,190.36197068423905,185.1277777777778,0.9914356832468462,1.0282678520826352,10163.350488872467,7.866596044880742,0.16563178705269752,61.36111111111111,10.163350488872467
PLA C,C-1,0,Cylinder,4.96,3.053333333333333,0.0,1375.9288609415146,6.84,0.6493586579592721,4,58.99666378093672,86.22205757532308,1.623922296191204,0.684233028147931,9248.451465338765,3.8915977866852236,0.37592886094151456,24.6016,9.248451465338764
PLA C,C-10,0,Cylinder,3.01,3.1633333333333336,0.0,1376.7922808301637,6.011666666666667,0.4046438763489035,6,22.509602730957205,44.14466513057013,0.951227220056884,0.5098938404117437,3413.7757435493654,3.085714395943561,0.3767922808301637,9.060099999999998,3.4137757435493654
PLA C,C-11,0,Cylinder,4.949999999999999,3.063333333333333,0.0,1327.1197019583308,6.35,0.7012845356914693,4,58.95145600085216,86.12597720000075,1.6153595126726856,0.6844714387683356,8015.250497233998,3.8940338981575384,0.3271197019583308,24.502499999999994,8.015250497233998
PLA C,C-12,0,Cylinder,2.966666666666667,3.16,0.0,1343.5231573638075,6.1883333333333335,0.4519033820040148,6,21.843109747974395,43.27613693490021,0.9385215649056208,0.5047263126678637,3023.3854771985775,3.061807744889719,0.3435231573638075,8.801111111111112,3.0233854771985773
PLA C,C-13,0,Cylinder,5.01,5.166666666666667,0.0,1322.6323882222914,6.364,1.0973057914729147,5,101.85345761231017,120.74727072035638,0.9694897761723535,0.8435189755072755,8098.105207618336,5.087730338766001,0.3226323882222914,25.100099999999998,8.098105207618335
PLA C,C-14,0,Cylinder,5.046666666666667,5.163333333333333,0.0,1304.8460557374003,6.756666666666667,0.5424327915358125,3,103.28310491552844,121.8688018443954,0.9772155166849544,0.8474872638867613,7764.07677307829,5.104666710199817,0.3048460557374003,25.468844444444446,7.76407677307829
PLA C,C-15,0,Cylinder,5.050000000000001,3.083333333333333,0.0,1381.2104898250575,5.91,0.0707106781186545,2,61.75798470796724,88.97644893435793,1.6373068194099216,0.6940858099171675,9721.820516763531,3.9459895252437422,0.3812104898250575,25.50250000000001,9.72182051676353
PLA C,C-16,0,Cylinder,3.146666666666667,3.116666666666667,0.0,1283.3602098052745,6.2,0.3748066168039195,6,24.237159266089662,46.3632055026577,1.009301828290388,0.5227558415661914,2805.6942658337016,3.131630743097135,0.2833602098052745,9.901511111111112,2.8056942658337016
PLA C,C-17,0,Cylinder,5.003333333333333,5.223333333333334,0.0,1327.7343009704643,6.9350000000000005,1.8230103309270267,4,102.69670229939284,121.42491225573568,0.9576979518917882,0.845756069619661,8204.285642452856,5.11215001518713,0.32773430097046435,25.03334444444444,8.204285642452856
PLA C,C-18,0,Cylinder,5.053333333333334,5.1866666666666665,0.0,1341.8417370160662,6.801666666666667,1.0251910391076713,6,104.02413483130036,122.45313807796312,0.974105249630534,0.8494946472537426,8729.331368306626,5.119565953824167,0.3418417370160662,25.53617777777778,8.729331368306626
PLA C,C-19,0,Cylinder,3.063333333333333,1.09,0.0,1305.502394114361,3.114,1.2169552169246,5,8.033501750245025,25.230252774027264,2.8078215704246867,0.3183948820216573,2866.8378608402095,1.8273022008779316,0.3055023941143611,9.384011111111109,2.8668378608402096
PLA C,C-2,0,Cylinder,4.8933333333333335,3.81,0.0,1330.2245463661332,6.2275,0.3278592177546131,4,71.65136341434423,96.18286105596496,1.284002449050993,0.7449416422642214,7907.131364534776,4.317823525805565,0.33022454636613313,23.944711111111115,7.907131364534776
PLA C,C-20,0,Cylinder,5.053333333333334,5.203333333333333,0.0,1332.4164123038806,7.46,0.0,1,104.358402616748,122.71772999256548,0.9709857170306796,0.8503869183055449,8488.644600842972,5.1277848802165815,0.33241641230388064,25.53617777777778,8.488644600842973
PLA C,C-21,0,Cylinder,4.946666666666666,3.863333333333333,0.0,1355.82365658398,6.045,0.2333452377915607,2,74.24673410186078,98.4744085506634,1.2800828085913916,0.7539621840072132,8706.83091837788,4.371569766367937,0.35582365658397996,24.469511111111107,8.70683091837788
PLA C,C-22,0,Cylinder,3.08,3.126666666666667,0.0,1286.2697627139228,6.066,0.4507549223247599,5,23.295546222479445,45.1551584075973,0.984759671746776,0.51588857520174,2715.669477009357,3.1032456127953094,0.2862697627139228,9.4864,2.715669477009357
PLA C,C-23,0,Cylinder,5.079999999999999,5.23,0.0,1328.3740942968943,7.386,0.5366842647218195,5,106.00320462719652,124.00368858543484,0.971133626457656,0.8548322312358702,8474.15322706337,5.15445438431654,0.32837409429689435,25.806399999999993,8.47415322706337
PLA C,C-24,0,Cylinder,5.079999999999999,5.11,0.0,1383.2933822923117,6.480000000000001,0.0,1,103.57100872752852,122.08857370380652,0.9939346507532768,0.8483198489888688,9891.42234078831,5.094977919481104,0.38329338229231164,25.806399999999993,9.89142234078831
PLA C,C-25,0,Cylinder,3.203333333333333,1.096666666666667,0.0,1156.75446320266,3.3120000000000003,0.3589846793388261,5,8.838301051785287,27.15486224678645,2.9183115699969626,0.3254656755681247,1608.5115401264857,1.8742969052124292,0.15675446320265995,10.261344444444443,1.6085115401264856
PLA C,C-26,0,Cylinder,3.036666666666666,3.1533333333333338,0.0,1378.0519705812108,6.88,0.3332416540590328,5,22.83778644407648,44.56755840832835,0.9626968191905312,0.5124192313971923,3486.1474386303216,3.0944502293981433,0.37805197058121076,9.221344444444442,3.4861474386303217
PLA C,C-27,0,Cylinder,4.903333333333333,3.1466666666666665,0.0,1383.455477102581,6.674,0.8090302837347931,5,59.41874257171069,86.23827168407408,1.5577676585830775,0.6889986593275419,9219.2964781014,3.9279963792696595,0.383455477102581,24.04267777777778,9.2192964781014
PLA C,C-28,0,Cylinder,3.02,3.1633333333333336,0.0,1379.6321948551729,6.793333333333334,0.0709459888459759,3,22.65941664522711,44.338763196684425,0.954387443379332,0.5110405426549843,3462.3974699571186,3.090835917137412,0.3796321948551729,9.1204,3.4623974699571187
PLA C,C-29,0,Cylinder,3.1,1.1266666666666667,0.0,1277.0251457480535,4.035,0.1484924240491748,2,8.503715354614414,26.067888641936907,2.74903931421815,0.3262016832176928,2662.2116506387947,1.8688677499134783,0.27702514574805354,9.610000000000001,2.6622116506387945
PLA C,C-3,0,Cylinder,3.043333333333333,3.2000000000000006,0.0,1400.6483648090384,6.658333333333334,0.5383090809810542,6,23.277637748090584,45.14344724831641,0.9507445589919814,0.5156257118411985,3710.7561867278364,3.1206836857757096,0.4006483648090384,9.261877777777777,3.7107561867278362
PLA C,C-5,0,Cylinder,5.016666666666667,5.18,0.0,1357.3041290770643,5.779999999999999,1.400071426749364,2,102.38825267506,121.17061778372012,0.9682815415299492,0.8449854392289566,8992.253166253084,5.097679210516618,0.3573041290770643,25.166944444444443,8.992253166253084
PLA C,C-6,0,Cylinder,4.9366666666666665,3.773333333333333,0.0,1355.7608897293642,6.415000000000001,0.261629509039023,2,72.22418687438933,96.8019817015249,1.3079572551443963,0.7460946512689042,8670.134009529866,4.315980640467342,0.3557608897293642,24.370677777777775,8.670134009529866
PLA C,C-7,0,Cylinder,3.06,3.18,0.0,1382.896326542447,6.488333333333333,0.5537297776593436,6,23.386210492066944,45.27851827912826,0.9619616472807292,0.5164854084334837,3585.288043212857,3.11942302357343,0.38289632654244704,9.3636,3.5852880432128567
PLA C,C-8,0,Cylinder,4.903333333333333,3.1133333333333333,0.0,1388.6968175275292,6.445,0.4665118790913405,4,58.78930673938324,85.72479581813735,1.5744407577865782,0.6857831552138819,9345.31233706207,3.9071359217604793,0.3886968175275292,24.04267777777778,9.34531233706207
PLA C,C-9,0,Cylinder,5.036666666666666,5.2,0.0,1356.6784319577137,7.240000000000001,0.5940538696111665,3,103.60474454570615,122.12838466404452,0.9684035121451,0.8483195492280892,9048.222424996966,5.117681766841962,0.35667843195771365,25.368011111111105,9.048222424996966
PLA CUBE,CUBE-1,2,Cube,5.2,5.113333333333333,5.13,1035.8988434882212,5.43,0.0,1,136.40328,158.99346666666668,1.016750309587434,0.8579121202121498,970.7047279215026,5.147641236094145,0.03589884348822125,27.040000000000003,0.9707047279215025
PLA CUBE,CUBE-10,2,Cube,3.016666666666667,2.986666666666667,3.1966666666666668,1006.9005220348412,6.048333333333333,0.4939804314612744,6,28.8012562962963,56.40086666666668,1.0097065714604487,0.5106436718931814,62.79666732873105,3.065282298912351,0.006900522034841174,9.10027777777778,0.06279666732873104
PLA CUBE,CUBE-11,2,Cube,3.056666666666666,3.0766666666666667,3.1833333333333336,1018.8006074278508,5.829999999999999,0.4195235392680604,6,29.937163148148144,57.85757777777778,0.9931766489764972,0.5174196168998534,175.6580442155333,3.105061559424374,0.018800607427850766,9.343211111111108,0.1756580442155333
PLA CUBE,CUBE-13,2,Cube,3.0966666666666662,3.123333333333333,1.0833333333333333,1059.3709927290636,3.5725,0.3626177969524757,4,10.477915740740738,32.8205111111111,0.9911447775525444,0.3192392850307747,569.3288992875971,2.188223279093855,0.05937099272906357,9.589344444444441,0.5693288992875971
PLA CUBE,CUBE-14,2,Cube,5.01,3.9933333333333336,3.06,1140.1466274299416,5.868333333333333,0.4097031445652652,6,61.220196,95.1136,1.2542768922640406,0.6436466746430095,3517.694363154278,3.941228112261711,0.14014662742994163,25.100099999999998,3.5176943631542783
PLA CUBE,CUBE-15,2,Cube,2.99,2.9766666666666666,3.12,1098.35783619617,6.0840000000000005,0.2590945773265044,5,27.768728000000003,55.03246666666667,1.004141945594985,0.5045789349995519,879.3288913773791,3.028205394912564,0.09835783619616996,8.940100000000001,0.8793288913773791
PLA CUBE,CUBE-16,2,Cube,5.06,5.05,5.186666666666667,1075.1885516035677,6.0075,0.8807335957408842,4,132.53489333333334,155.9804,1.0017818253811126,0.8496839580445703,1925.0975998371057,5.098511590947067,0.0751885516035677,25.603599999999997,1.9250975998371056
PLA CUBE,CUBE-17,2,Cube,3.143333333333333,3.1733333333333333,1.1566666666666665,1022.745684250762,3.86,0.1385640646055098,3,11.53757007407407,34.56224444444444,0.9902341699044418,0.3338103890281219,224.7397441589539,2.259634085566998,0.022745684250761997,9.880544444444443,0.2247397441589539
PLA CUBE,CUBE-18,2,Cube,5.07,5.066666666666666,5.113333333333333,1071.9345210421966,6.73,0.0360555127546393,3,131.35130666666666,155.0403111111111,1.0004604354403737,0.847201985879319,1849.0696699375594,5.083288974500188,0.0719345210421966,25.704900000000002,1.8490696699375595
PLA CUBE,CUBE-19,2,Cube,5.1066666666666665,5.063333333333333,5.16,1039.5675862536796,5.755,0.4596194077712561,2,133.42085866666665,156.6679111111111,1.0083591127492926,0.8516103017531238,1031.8452728828447,5.1098471629190305,0.039567586253679565,26.078044444444444,1.0318452728828447
PLA CUBE,CUBE-2,2,Cube,5.063333333333333,5.043333333333333,5.180000000000001,1028.9023828473678,6.28,0.411873767069475,6,132.27688288888888,155.7772222222222,1.0037666027886076,0.8491359125936873,740.9803443231708,5.095200956399805,0.028902382847367788,25.637344444444437,0.7409803443231708
PLA CUBE,CUBE-20,2,Cube,5.063333333333333,5.043333333333333,5.180000000000001,1028.9023828473678,6.03,0.0,1,132.27688288888888,155.7772222222222,1.0037666027886076,0.8491359125936873,740.9803443231708,5.095200956399805,0.028902382847367788,25.637344444444437,0.7409803443231708
PLA CUBE,CUBE-21,2,Cube,3.1533333333333338,3.1300000000000003,1.0933333333333335,1047.156602238975,3.673333333333333,0.5967132197854063,6,10.791127111111114,33.47942222222223,1.0071329713616524,0.3223115598568716,468.90219832549496,2.209813399962042,0.047156602238974984,9.943511111111114,0.46890219832549496
PLA CUBE,CUBE-22,2,Cube,3.11,3.06,3.1533333333333338,1046.3523424230025,6.103333333333333,0.3563518860153074,6,30.00901200000001,57.94533333333335,1.0160078405749755,0.5178759426825972,448.32449114952226,3.1075436123520803,0.046352342423002485,9.672099999999999,0.4483244911495223
PLA CUBE,CUBE-23,2,Cube,4.95,3.786666666666666,3.123333333333333,1052.2043681512769,5.454999999999999,0.3229705868960824,6,58.54375999999999,92.06304444444444,1.3068731848983546,0.6359025432054303,1279.1375306266616,3.8829357453454456,0.05220436815127687,24.5025,1.2791375306266617
PLA CUBE,CUBE-24,2,Cube,3.126666666666667,3.11,1.13,1019.2896315735156,3.868,0.251137412585222,5,10.988044666666664,33.54273333333333,1.0050358941390765,0.3275736948381814,188.5762955796477,2.2231740887008598,0.019289631573515636,9.776044444444446,0.1885762955796477
PLA CUBE,CUBE-26,2,Cube,5.01,5.01,5.193333333333334,1082.4438153740252,6.800000000000001,0.0,1,130.35318600000002,154.27460000000002,0.9998004390341249,0.844937151435483,2069.3480102695708,5.070380482554419,0.08244381537402523,25.100099999999998,2.0693480102695707
PLA CUBE,CUBE-27,2,Cube,5.196666666666666,5.026666666666666,3.88,1047.8227991893011,5.9125,0.3727711541057508,4,101.35301511111108,131.57688888888887,1.0336140025193925,0.7702891113924071,1291.4711644045751,4.662428923897665,0.04782279918930112,27.00534444444444,1.291471164404575
PLA CUBE,CUBE-28,2,Cube,5.056666666666666,5.069999999999999,5.013333333333334,1144.4947525343518,6.759999999999999,0.9395211546314424,3,128.52833066666665,152.81131111111108,0.9971734700585024,0.8410862301088597,3694.713161833621,5.046608586807429,0.14449475253435184,25.56987777777777,3.6947131618336213
PLA CUBE,CUBE-3,2,Cube,3.11,3.083333333333333,3.783333333333333,1047.4375107433168,5.8660000000000005,1.2607656403947562,5,36.27901388888888,66.04122222222222,1.0083216254187832,0.5493306050001682,458.82034766043444,3.3104357086820597,0.047437510743316806,9.672099999999999,0.45882034766043445
PLA CUBE,CUBE-4,2,Cube,5.05,5.04,5.193333333333334,1028.894380360464,6.1,0.6788225099390853,2,132.18072,155.70546666666667,1.0017853600476094,0.8489096363799064,736.8789351427353,5.09396595092336,0.028894380360464083,25.502499999999998,0.7368789351427353
PLA CUBE,CUBE-5,2,Cube,3.0700000000000003,3.053333333333333,3.796666666666667,1039.6488087554087,6.52,0.5529556944276819,6,35.588940888888885,65.24397777777779,1.0051293244570558,0.5454663653975579,373.6860576388516,3.289311635219998,0.03964880875540871,9.424900000000001,0.3736860576388516
PLA CUBE,CUBE-6,2,Cube,5.06,5.05,5.186666666666667,1075.1885516035677,7.09,0.5172362451852472,4,132.53489333333334,155.9804,1.0017818253811126,0.8496839580445703,1925.0975998371057,5.098511590947067,0.0751885516035677,25.603599999999997,1.9250975998371056
PLA CUBE,CUBE-7,2,Cube,2.983333333333334,2.9633333333333334,3.1466666666666665,1089.2049392415097,5.942,0.553416660392511,5,27.818456296296297,55.10557777777778,1.00640953558979,0.504811901194023,793.9487383992258,3.03001195579943,0.0892049392415097,8.90027777777778,0.7939487383992259
PLA CUBE,CUBE-8,2,Cube,5.206666666666666,5.156666666666666,5.052333333333333,1093.989292299615,7.505,0.0636396103067891,2,135.6503222148148,158.41611777777774,1.0095004200866025,0.8562857607667155,2547.991232016244,5.1381519472565405,0.09398929229961504,27.109377777777773,2.5479912320162437
PLA CUBE,CUBE-9,2,Cube,5.1066666666666665,5.063333333333333,5.16,1039.5675862536796,6.673333333333333,0.4099593475781065,6,133.42085866666665,156.6679111111111,1.0083591127492926,0.8516103017531238,1031.8452728828447,5.1098471629190305,0.039567586253679565,26.078044444444444,1.0318452728828447
PLA HC,HC-1,1,Half Cylinder,4.77,5.109999999999999,0.0,1276.8754933311932,4.8260000000000005,0.3611509379746926,5,45.65806940287261,71.50229999999999,0.9332811582860496,0.6385449259386996,6299.720412215304,4.937074032258377,0.27687549333119316,22.752899999999997,6.299720412215304
PLA HC,HC-11,1,Half Cylinder,4.83,3.856666666666667,0.0,1248.1373839778155,4.953333333333333,0.6269237061503837,3,35.33183970448954,60.5843,1.252052190443273,0.583175121762037,5788.77221708006,4.315981927673007,0.24813738397781548,23.3289,5.7887722170800595
PLA HC,HC-12,1,Half Cylinder,4.89,5.126666666666666,0.0,1233.7973557756006,5.485,0.0070710678118653,2,48.14073145422878,74.05089999999998,0.9536501332639928,0.6500944804148008,5590.585751041739,5.006935190313531,0.23379735577560062,23.912099999999995,5.590585751041739
PLA HC,HC-4,1,Half Cylinder,2.806666666666666,2.533333333333333,0.0,1186.2300390594169,4.33,0.2679552201394851,6,7.836712182802413,22.097822222222216,1.1074575825332105,0.3546212600833515,1467.0043712413376,2.666499994791341,0.18623003905941687,7.877377777777776,1.4670043712413376
PLA HC,HC-6,1,Half Cylinder,4.723333333333334,3.7433333333333336,0.0,1192.252481427715,4.824999999999999,0.1484924240491746,2,32.79559981209944,57.67190000000001,1.261461764444049,0.5686483567169232,4289.129363126817,4.204879440734433,0.19225248142771512,22.309877777777782,4.2891293631268175
PLA HC,HC-9,1,Half Cylinder,4.86,4.933333333333334,0.0,1245.6634052149975,5.255000000000001,0.1484924240491746,2,45.75861646844984,71.5716,0.9849354860501248,0.6393314825568701,5802.471365816155,4.89652938314476,0.24566340521499752,23.619600000000002,5.802471365816156
RESIN (a=6 r=3),C-1,0,Cylinder,6.1,6.3,0.0,1210.1106570899371,9.163333333333332,0.8451903138741393,6,184.11539365812,179.18073699749382,0.9681003015394382,1.0275343723266572,7818.21755031656,6.199193495931548,0.21011065708993715,37.209999999999994,7.81821755031656
RESIN (a=6 r=3),C-2,0,Cylinder,6.1,6.3,0.0,1172.0910224416891,9.708333333333334,0.8456338845308095,6,184.11539365812,179.18073699749382,0.9681003015394382,1.0275343723266572,6403.506945055251,6.199193495931548,0.1720910224416891,37.209999999999994,6.403506945055251
RESIN (a=6 r=3),C-3,0,Cylinder,6.1,6.3,0.0,1163.943957874208,9.0575,0.9320363011528394,4,184.11539365812,179.18073699749382,0.9681003015394382,1.0275343723266572,6100.354672499282,6.199193495931548,0.16394395787420807,37.209999999999994,6.100354672499282
RESIN (a=6 r=3),C-4,0,Cylinder,6.1,6.3,0.0,1203.0498677981195,9.239999999999998,0.4242640687119276,2,184.11539365812,179.18073699749382,0.9681003015394382,1.0275343723266572,7555.485580768026,6.199193495931548,0.2030498677981195,37.209999999999994,7.555485580768026
RESIN (a=6 r=3),C-5,0,Cylinder,6.1,6.3,0.0,1191.6439774036455,7.3066666666666675,2.160098763174191,6,184.11539365812,179.18073699749382,0.9681003015394382,1.0275343723266572,7131.072399189648,6.199193495931548,0.19164397740364553,37.209999999999994,7.131072399189648
RESIN (a=6 r=3),CUBE-1,2,Cube,6.24,6.24,6.24,1151.1343666829412,8.1,0.9733652962788436,6,242.970624,233.6256,0.9998397692677456,1.0399955484521026,5884.80951615369,6.239999999999999,0.15113436668294117,38.9376,5.88480951615369
RESIN (a=6 r=3),CUBE-2,2,Cube,6.24,6.24,6.24,1154.8331204495057,8.738333333333333,0.7947179793276776,6,242.970624,233.6256,0.9998397692677456,1.0399955484521026,6028.830110814674,6.239999999999999,0.1548331204495057,38.9376,6.028830110814674
RESIN (a=6 r=3),CUBE-3,2,Cube,6.24,6.24,6.24,1158.5318742160696,9.75,0.3535533905932738,2,242.970624,233.6256,0.9998397692677456,1.0399955484521026,6172.850705475632,6.239999999999999,0.15853187421606957,38.9376,6.172850705475632
RESIN (a=6 r=3),CUBE-4,2,Cube,6.24,6.24,6.24,1149.4904761200237,8.45,1.412397488905537,4,242.970624,233.6256,0.9998397692677456,1.0399955484521026,5820.800362971035,6.239999999999999,0.1494904761200237,38.9376,5.820800362971035
RESIN (a=6 r=3),CUBE-5,2,Cube,6.24,6.24,6.24,1130.5857346464732,8.015,1.70157769927402,4,242.970624,233.6256,0.9998397692677456,1.0399955484521026,5084.695101370514,6.239999999999999,0.13058573464647316,38.9376,5.084695101370514
RESIN (a=6 r=3),CUBE-6,2,Cube,6.24,6.24,6.24,1151.1343666829412,8.455,2.5903088618927272,4,242.970624,233.6256,0.9998397692677456,1.0399955484521026,5884.80951615369,6.239999999999999,0.15113436668294117,38.9376,5.88480951615369
RESIN (a=6 r=3),D-1,6,Elliptic Cylinder,6.0,6.0,0.0,1061.4216849505126,3.5083333333333333,0.3740810963770646,6,141.3716694115407,108.0,0.9998333611064822,1.3089848187659436,2211.1806582184536,6.0,0.061421684950512596,36.0,2.2111806582184537
RESIN (a=6 r=3),D-2,6,Elliptic Cylinder,6.0,6.0,0.0,1112.3385923466628,3.125,0.4596194077712561,2,141.3716694115407,108.0,0.9998333611064822,1.3089848187659436,4044.189324479862,6.0,0.11233859234666284,36.0,4.044189324479862
RESIN (a=6 r=3),D-3,6,Elliptic Cylinder,6.0,6.0,0.0,1069.255055319151,2.982,0.5054404020257977,5,141.3716694115407,108.0,0.9998333611064822,1.3089848187659436,2493.1819914894395,6.0,0.06925505531915109,36.0,2.4931819914894393
RESIN (a=6 r=3),D-4,6,Elliptic Cylinder,6.0,6.0,0.0,1015.0031600490588,2.9800000000000004,0.3874704289792106,4,141.3716694115407,108.0,0.9998333611064822,1.3089848187659436,540.113761766117,6.0,0.015003160049058805,36.0,0.540113761766117
RESIN (a=6 r=3),D-5,6,Elliptic Cylinder,6.0,6.0,0.0,1061.4216849505126,2.538,0.6684085576950674,5,141.3716694115407,108.0,0.9998333611064822,1.3089848187659436,2211.1806582184536,6.0,0.061421684950512596,36.0,2.2111806582184537
RESIN (a=6 r=3),D-6,6,Elliptic Cylinder,6.0,6.0,0.0,1077.0884256877896,2.6633333333333336,0.7833432623484209,6,141.3716694115407,108.0,0.9998333611064822,1.3089848187659436,2775.1833247604254,6.0,0.07708842568778959,36.0,2.7751833247604254
RESIN (a=6 r=3),D-7,6,Elliptic Cylinder,6.0,6.0,0.0,1124.0886478996204,3.3200000000000003,0.3615936946352909,5,141.3716694115407,108.0,0.9998333611064822,1.3089848187659436,4467.191324386333,6.0,0.12408864789962036,36.0,4.467191324386333
RESIN (a=6 r=3),D-8,6,Elliptic Cylinder,6.0,6.0,0.0,1032.2794993862915,3.075,0.4030508652763318,2,141.3716694115407,108.0,0.9998333611064822,1.3089848187659436,1162.0619779064937,6.0,0.03227949938629149,36.0,1.1620619779064936
RESIN (a=6 r=3),SP-1,5,Sphere,6.3,0.0,0.0,1109.0377922683276,11.953333333333331,0.9894173369547687,6,130.92430304202782,124.68981242097888,6300.0,1.049991579171074,4327.709975129923,6.3,0.10903779226832762,39.69,4.327709975129923
RESIN (a=6 r=3),SP-2,5,Sphere,6.3,0.0,0.0,1103.691191341414,10.900000000000002,2.34759451353934,2,130.92430304202782,124.68981242097888,6300.0,1.049991579171074,4115.50338434072,6.3,0.10369119134141397,39.69,4.11550338434072
RESIN (a=6 r=3),SP-3,5,Sphere,6.3,0.0,0.0,1113.6205930628248,10.516666666666667,0.8385145596032704,6,130.92430304202782,124.68981242097888,6300.0,1.049991579171074,4509.601338663517,6.3,0.1136205930628248,39.69,4.509601338663517
RESIN (a=6 r=3),SP-4,5,Sphere,6.3,0.0,0.0,1091.4703892227546,11.634,0.471783848812144,5,130.92430304202782,124.68981242097888,6300.0,1.049991579171074,3630.4597482511317,6.3,0.09147038922275465,39.69,3.630459748251132
RESIN (a=6 r=3),SP-8,5,Sphere,6.3,0.0,0.0,1088.41518869309,12.4,0.7133722730804729,3,130.92430304202782,124.68981242097888,6300.0,1.049991579171074,3509.198839228739,6.3,0.08841518869308992,39.69,3.509198839228739
RESIN (a=9 r=4.5),C-1,0,Cylinder,9.15,9.4,0.0,1156.767607382851,8.61,1.5726410906497383,3,618.101678709403,401.71937960534393,0.9733007126901394,1.5386365992102151,13124.976009110755,9.274157643689264,0.15676760738285112,83.72250000000001,13.124976009110755
RESIN (a=9 r=4.5),C-2,0,Cylinder,9.15,9.4,0.0,1158.7090355351022,9.3525,1.69979165389958,4,618.101678709403,401.71937960534393,0.9733007126901394,1.5386365992102151,13287.517227587596,9.274157643689264,0.1587090355351022,83.72250000000001,13.287517227587596
RESIN (a=9 r=4.5),C-3,0,Cylinder,9.15,9.4,0.0,1168.577961975711,10.47,1.725340546095175,2,618.101678709403,401.71937960534393,0.9733007126901394,1.5386365992102151,14113.768421511475,9.274157643689264,0.1685779619757111,83.72250000000001,14.113768421511475
RESIN (a=9 r=4.5),C-4,0,Cylinder,9.15,9.4,0.0,1171.3283185247333,9.51,1.053280589396767,4,618.101678709403,401.71937960534393,0.9733007126901394,1.5386365992102151,14344.035147686984,9.274157643689264,0.17132831852473326,83.72250000000001,14.344035147686984
RESIN (a=9 r=4.5),C-5,0,Cylinder,9.15,9.4,0.0,1181.1972449653422,9.164,1.8718386682617716,5,618.101678709403,401.71937960534393,0.9733007126901394,1.5386365992102151,15170.286341610863,9.274157643689264,0.18119724496534217,83.72250000000001,15.170286341610863
RESIN (a=9 r=4.5),C-6,0,Cylinder,9.15,9.4,0.0,1181.0354592859878,8.5375,2.5693368145625963,4,618.101678709403,401.71937960534393,0.9733007126901394,1.5386365992102151,15156.741240071118,9.274157643689264,0.18103545928598783,83.72250000000001,15.156741240071119
RESIN (a=9 r=4.5),CUBE-2,2,Cube,9.25,9.25,9.25,1153.0427412875893,8.709999999999999,0.2594224354214569,3,791.453125,513.375,0.9998919035779916,1.5416636636695134,13094.719551419355,9.249999999999998,0.15304274128758924,85.5625,13.094719551419356
RESIN (a=9 r=4.5),CUBE-3,2,Cube,9.25,9.25,9.25,1150.2624979394604,9.445,1.3930003589374975,2,791.453125,513.375,0.9998919035779916,1.5416636636695134,12856.834979945084,9.249999999999998,0.15026249793946045,85.5625,12.856834979945084
RESIN (a=9 r=4.5),CUBE-4,2,Cube,9.25,9.25,9.25,1162.8999677036825,8.988,1.501622455878974,5,791.453125,513.375,0.9998919035779916,1.5416636636695134,13938.128486646332,9.249999999999998,0.16289996770368248,85.5625,13.938128486646333
RESIN (a=9 r=4.5),CUBE-5,2,Cube,9.25,9.25,9.25,1161.3834713319757,9.76,0.0,1,791.453125,513.375,0.9998919035779916,1.5416636636695134,13808.373265842169,9.249999999999998,0.16138347133197567,85.5625,13.80837326584217
RESIN (a=9 r=4.5),D-1,6,Elliptic Cylinder,9.07,9.07,0.0,1148.0128131767472,3.955,0.2751545020529373,6,323.0535068603737,246.79470000000003,0.9998897585712712,1.3089916350259492,12176.259274703789,9.07,0.14801281317674717,82.26490000000001,12.176259274703789
